Compound_ID,MZ,RT,Intensity,Annotation_ID
QI1201,327.1802907,1.981616667,106.4072843,
QI12010,425.2873795,2.213383333,3183.592314,
QI12011,300.1448208,2.213383333,119.9939238,
QI12012,126.0922389,2.208916667,47.23894778,
QI12013,213.9831335,2.208916667,290.9195916,
QI12014,153.0756063,2.208916667,19.90965509,
QI12015,174.9535752,2.204466667,29.87156007,
QI12016,95.08578299,2.204466667,934.8337951,
QI12017,300.1010185,2.204466667,8.731928134,
QI12018,183.0802089,2.200016667,8.692456093,
QI12019,299.1454555,2.200016667,658.8008666,
QI1202,318.2270703,1.981616667,225.115685,
QI12020,352.3212986,2.19555,781.7924714,
QI12021,116.072193,2.19555,2.385886518,
QI12022,300.1514936,2.19555,1227.52821,
QI12023,129.1277002,2.1911,118.8948561,
QI12024,186.930281,2.1911,19.34244966,
QI12025,126.0917088,2.1911,1751.514586,
QI12026,130.0613048,2.186633333,67.67667255,
QI12027,150.0913904,2.182183333,773.9325026,
QI12028,153.0758866,2.177733333,2.632100683,
QI12029,300.1521468,2.177733333,333.7254674,
QI1203,219.1377578,1.981616667,94.77123726,
QI12030,393.1808242,2.168816667,7.341839688,
QI12031,164.08382,2.1599,1682.384316,
QI12032,437.1487466,2.155433333,20726.60188,
QI12033,197.1754538,2.150983333,4.928878328,
QI12034,116.0721907,2.150983333,1.766008123,
QI12035,151.0722321,2.146533333,1.363508266,
QI12036,165.1367824,2.146533333,4.653994833,
QI12037,153.1216531,2.142066667,33.62091256,
QI12038,495.0631431,2.142066667,29363.51854,
QI12039,287.0439677,2.142066667,23437.47545,
QI1204,239.0914504,1.986066667,207650.3142,
QI12040,707.0755309,2.142066667,174980.4688,
QI12041,285.0469008,2.142066667,62840.18387,
QI12042,393.0505306,2.142066667,137916.9689,
QI12043,501.0543639,2.142066667,197760.7554,
QI12044,499.0573096,2.142066667,281737.5411,
QI12045,444.0568265,2.142066667,485605.7715,
QI12046,446.0538697,2.142066667,544309.0255,
QI12047,310.5499037,2.137616667,1578.916427,
QI12048,418.553325,2.137616667,35061.19449,
QI12049,389.0564022,2.137616667,52044.09037,
QI1205,610.4310119,1.986066667,117032.551,
QI12050,448.0509128,2.137616667,322961.1768,
QI12051,715.0637746,2.137616667,1812493.673,
QI12052,88.06376292,2.13315,50.21180957,
QI12053,470.5581759,2.13315,1168.11992,
QI12054,364.5514708,2.13315,3612.787379,
QI12055,177.0436218,2.13315,35287.21242,
QI12056,223.9915024,2.13315,138.3673967,
QI12057,342.0441603,2.13315,167389.8532,
QI12058,338.0501369,2.13315,525742.4009,
QI12059,365.5499916,2.1287,9410.318023,
QI1206,347.315355,1.986066667,17822.77983,
QI12060,605.0630552,2.1287,76544.38214,
QI12061,552.0607601,2.1287,324201.0465,
QI12062,193.1417397,2.124233333,34.21596037,
QI12063,417.5548448,2.124233333,7078.080651,
QI12064,154.1226352,2.124233333,11266.013,
QI12065,159.0653449,2.115333333,805.5406694,
QI12066,347.9532286,2.115333333,4550.520463,
QI12067,311.5483344,2.115333333,8938.319348,
QI12068,188.066751,2.115333333,74259.43214,
QI12069,184.0466962,2.110866667,3281.82835,
QI1207,429.1905604,1.986066667,25222.92639,
QI12070,235.115544,2.110866667,333.2203068,
QI12071,143.0702822,2.110866667,2924.460805,
QI12072,161.0954402,2.106416667,23.91065632,
QI12073,161.095889,2.106416667,1514.40335,
QI12074,235.1151462,2.10195,102.2116008,
QI12075,269.9761879,2.0975,762.7245686,
QI12076,240.0912393,2.0975,13.30529341,
QI12077,130.0663465,2.0975,107.6269141,
QI12078,104.0708777,2.093033333,1685.05059,
QI12079,400.1965456,2.088583333,83.35048044,
QI1208,82.05266017,1.986066667,171.3057633,
QI12080,232.0435571,2.084133333,2660.995407,
QI12081,223.0965808,2.084133333,2184.862998,
QI12082,223.9916611,2.084133333,2.231288873,
QI12083,169.1204508,2.084133333,4.236321584,
QI12084,116.0721728,2.084133333,2.708743884,
QI12085,300.1506246,2.084133333,88.05769239,
QI12086,128.1073422,2.084133333,7350.268631,
QI12087,230.0466794,2.079666667,626.1792357,
QI12088,204.0868418,2.079666667,6989.358728,
QI12089,152.1261007,2.079666667,82.23651746,
QI1209,662.4620634,1.986066667,275.8466221,
QI12090,99.08073621,2.079666667,3973.262992,
QI12091,181.1628093,2.075216667,262.8309899,
QI12092,163.1236169,2.075216667,1141.465568,
QI12093,209.1174733,2.075216667,1550.097333,
QI12094,417.3374655,2.075216667,696.0128076,
QI12095,235.1157312,2.075216667,53.04787081,
QI12096,235.1187418,2.075216667,25145.34393,
QI12097,417.2172652,2.07075,25781.70349,
QI12098,208.1275592,2.07075,995.763941,
QI121,680.580957,1.591266667,25359.86966,
QI1210,314.1750679,1.986066667,2389.376922,
QI12100,132.0768727,2.0663,213.2831554,
QI12101,236.1137561,2.0663,232.3698478,
QI12102,254.0592998,2.0663,921.8579873,
QI12103,165.1134099,2.0663,2694.538882,
QI12104,314.3053466,2.0663,1547.98618,
QI12105,300.1010124,2.0663,144.7516975,
QI12106,165.0758118,2.0663,21181.81035,
QI12107,589.317508,2.0663,44104.63381,
QI12108,341.3048252,2.0663,649.3418603,
QI12109,173.1650377,2.061833333,68.48352262,
QI1211,256.0748387,1.986066667,20.66412859,
QI12110,495.0628363,2.061833333,11065.28387,
QI12111,267.2682248,2.061833333,0.456816708,
QI12112,145.1652396,2.057383333,6.441872694,
QI12113,426.0781824,2.057383333,2.556743704,
QI12114,758.5678894,2.057383333,1317.148152,
QI12115,258.0971283,2.057383333,7.485990694,
QI12116,161.0951215,2.057383333,30.74271468,
QI12117,153.0786136,2.057383333,131.9396922,
QI12118,173.1536787,2.057383333,5763.538479,
QI12119,200.0378473,2.057383333,459.2307858,
QI1212,591.5820951,1.986066667,3738.825937,
QI12120,239.1058683,2.057383333,16027.99468,
QI12121,186.1964284,2.052916667,467.5684615,
QI12122,216.1959994,2.052916667,1168.836826,
QI12123,252.1675146,2.052916667,192.99359,
QI12125,214.227799,2.052916667,7466.261234,
QI12126,117.1390605,2.052916667,6894.864424,
QI12127,207.1592475,2.052916667,148388.032,
QI12128,83.06048058,2.052916667,243655.2699,
QI12129,328.154305,2.048466667,65.4775175,
QI1213,283.1902562,1.986066667,1808.198611,
QI12130,356.2670184,2.048466667,70.85398332,
QI12131,255.1589357,2.048466667,634.6821388,
QI12132,302.1960473,2.048466667,701.2338367,
QI12133,302.1385571,2.048466667,1136.129849,
QI12134,453.2326029,2.048466667,0.287964221,
QI12135,190.9573222,2.048466667,4091.267549,
QI12136,146.1732595,2.048466667,11752.79349,
QI12137,89.03464757,2.044016667,5.407306659,
QI12138,296.1937871,2.044016667,6.137093921,
QI1214,559.4730413,1.986066667,1216.923027,
QI12140,119.0278549,2.044016667,591.3718981,
QI12141,546.2546591,2.044016667,5562.167125,
QI12142,291.1703295,2.044016667,93.21080035,
QI12143,87.04421511,2.044016667,441.1788181,
QI12144,188.0931567,2.044016667,585.4771627,
QI12145,234.1304326,2.044016667,115.7767517,
QI12146,76.03938711,2.044016667,1597.09343,
QI12147,143.1066684,2.044016667,5207.266194,
QI12148,101.060023,2.044016667,7012.166238,
QI12149,426.3213366,2.044016667,52239.97916,
QI12150,468.416169,2.03955,49.37238007,
QI12151,252.029822,2.03955,197.8525529,
QI12152,328.2199497,2.03955,0.429459051,
QI12153,287.0438912,2.03955,5039.99652,
QI12154,379.1151104,2.03955,301.8081447,
QI12155,195.1018013,2.03955,1558.462675,
QI12156,293.186405,2.03955,256.2341852,
QI12157,353.2472167,2.03955,364.3965635,
QI12159,379.0672801,2.03955,248.1766101,
QI1216,243.2110489,1.986066667,47.34030909,
QI12160,230.1432061,2.03955,45.98962954,
QI12161,370.0833228,2.03955,17592.9522,
QI12163,173.2013449,2.03955,13367.53466,
QI12164,389.3155955,2.0351,5.562161341,
QI12165,239.1488451,2.0351,271.1026276,
QI12167,343.263096,2.0351,798.4156374,
QI12168,267.2512202,2.0351,9.588658844,
QI12169,192.1231072,2.0351,531.7481258,
QI1217,201.1122788,1.986066667,1179.546244,
QI12170,280.1364773,2.0351,1424.959958,
QI12171,355.2630558,2.0351,6866.625017,
QI12172,567.2403629,2.0351,539.1125038,
QI12173,498.3060948,2.0351,164.5946043,
QI12174,730.5677755,2.0351,41.15681811,
QI12175,203.1392092,2.0351,156.1732297,
QI12176,546.4003449,2.0351,3351.985014,
QI12177,552.4842043,2.0351,2096.345442,
QI12178,576.4111605,2.0351,7607.667985,
QI12179,520.5090792,2.0351,12213.78269,
QI1218,255.2318817,1.986066667,279.056532,
QI12181,421.3521844,2.0351,8748.681726,
QI12182,466.3739599,2.0351,12327.23241,
QI12183,532.3850569,2.0351,14536.42862,
QI12184,352.3166303,2.0351,734.7575597,
QI12185,461.2742386,2.0351,429.4065797,
QI12186,397.3820827,2.0351,17693.78415,
QI12187,526.431808,2.0351,55867.15747,
QI12188,394.2223501,2.0351,86081.89968,
QI12189,429.239711,2.0351,198245.9073,
QI1219,367.7650793,1.986066667,65.02917849,
QI12191,446.2379677,2.030633333,0.643396781,
QI12192,719.5848305,2.030633333,353.4561875,
QI12193,337.2007708,2.030633333,28.51727948,
QI12194,359.2842249,2.030633333,1078.373758,
QI12195,496.2082681,2.030633333,3658.850576,
QI12196,184.097023,2.030633333,124.4990341,
QI12197,606.9702464,2.030633333,297.5556952,
QI12198,216.0729843,2.030633333,1952.956714,
QI12199,233.153604,2.030633333,310.6026075,
QI122,581.4353075,1.591266667,2698.895122,
QI1220,350.3262455,1.990516667,424542.5936,
QI12200,243.0875498,2.030633333,424.8911324,
QI12201,396.0680041,2.030633333,143.9644402,
QI12202,327.2164873,2.030633333,1100.359169,
QI12203,378.111599,2.030633333,13817.24795,
QI12204,463.3062496,2.030633333,413.9783248,
QI12205,431.2774942,2.030633333,30.0699893,
QI12206,726.5871892,2.030633333,5472.792048,
QI12207,719.3650725,2.030633333,11.13492617,
QI12208,473.3433537,2.030633333,492.9580187,
QI12209,635.4889849,2.030633333,396.4435511,
QI1221,268.2635409,1.990516667,22267.04308,
QI12210,445.1605733,2.030633333,14.28264102,
QI12211,650.46208,2.030633333,1318.619639,
QI12212,245.1977822,2.030633333,94.33576431,
QI12213,223.9916178,2.030633333,13.01734102,
QI12214,548.4270918,2.030633333,785.5839796,
QI12215,444.1700887,2.030633333,181.6635707,
QI12216,426.2274504,2.030633333,1695.050346,
QI12217,308.2220137,2.030633333,2522.978017,
QI12218,287.2004844,2.030633333,4505.681733,
QI12219,766.6541286,2.030633333,19695.33894,
QI1222,192.1652241,1.990516667,188.7642009,
QI12220,305.1860025,2.030633333,5006.847284,
QI12221,480.3897109,2.030633333,8666.830512,
QI12222,335.2790032,2.030633333,5620.085244,
QI12223,314.3052131,2.030633333,6414.651374,
QI12224,540.4475667,2.030633333,21564.6008,
QI12225,510.4366858,2.030633333,21768.06858,
QI12226,698.5559426,2.030633333,34380.17567,
QI12227,271.0632499,2.030633333,15058.81534,
QI12228,328.3208561,2.030633333,6274.961402,
QI12229,396.331867,2.030633333,15539.22296,
QI1223,278.2114036,1.990516667,3933.141707,
QI12230,355.1108589,2.030633333,15644.51008,
QI12231,682.5603992,2.030633333,57281.44755,
QI12233,496.4211245,2.030633333,49258.61923,
QI12234,183.0782364,2.030633333,16698.13721,
QI12235,410.3264936,2.030633333,86599.12589,
QI12236,482.4053761,2.030633333,197208.1712,
QI12237,181.0261227,2.030633333,101138.3051,
QI12239,584.7608269,2.026183333,20.49248438,
QI1224,559.5192623,1.990516667,48.15761471,
QI12240,313.1274096,2.026183333,849.6998989,
QI12241,179.1432721,2.026183333,380.4624735,
QI12242,242.0844899,2.026183333,6.310555783,
QI12243,435.2221703,2.026183333,19.32035321,
QI12244,496.2757975,2.026183333,46.73766995,
QI12245,338.1457118,2.026183333,2.910977595,
QI12246,338.289729,2.026183333,1423.846947,
QI12247,271.2461788,2.026183333,119.034971,
QI12248,199.1808014,2.026183333,1211.453047,
QI12249,180.1019972,2.026183333,1353.926194,
QI1225,300.1804019,1.990516667,1104.258457,
QI12250,172.1696108,2.026183333,24998.91283,
QI12251,754.6177865,2.026183333,4644.984025,
QI12252,219.1343574,2.026183333,773.1292283,
QI12253,567.7904263,2.026183333,6.061131685,
QI12254,497.2867551,2.026183333,14.58219846,
QI12255,464.3589632,2.026183333,114.521877,
QI12256,664.5104819,2.026183333,248.777523,
QI12257,236.2002728,2.026183333,213.8885054,
QI12258,482.3483353,2.026183333,1573.093543,
QI12259,567.289041,2.026183333,54.84581986,
QI1226,332.0950816,1.990516667,16.55730587,
QI12261,490.38449,2.026183333,465.4350988,
QI12262,556.4420397,2.026183333,748.7842459,
QI12263,496.3848895,2.026183333,1676.676425,
QI12264,211.1807052,2.026183333,82.07444768,
QI12265,424.3057527,2.026183333,1432.340536,
QI12266,298.0853416,2.026183333,9.207157715,
QI12267,582.3124314,2.026183333,1830.459845,
QI12268,491.2439264,2.026183333,700.6206572,
QI12269,440.3579031,2.026183333,6005.06153,
QI1227,549.5363832,1.990516667,7.837528198,
QI12270,486.2856032,2.026183333,2895.114331,
QI12271,322.1859116,2.026183333,2512.715957,
QI12272,331.2163151,2.026183333,1607.733146,
QI12273,392.0910093,2.026183333,2203.984668,
QI12274,303.1705187,2.026183333,4237.566896,
QI12275,241.133698,2.026183333,147.0675567,
QI12276,361.2946331,2.026183333,4720.514575,
QI12277,341.3158323,2.026183333,2321.281317,
QI12278,372.3471732,2.026183333,4489.317682,
QI12279,293.1954722,2.026183333,4077.429087,
QI1228,420.2175355,1.990516667,1.868328693,
QI12280,209.1174,2.026183333,3747.081144,
QI12281,306.2641652,2.026183333,1666.038022,
QI12282,175.1482733,2.026183333,3053.333515,
QI12283,116.1074289,2.026183333,2700.586503,
QI12284,240.1958858,2.026183333,5653.703922,
QI12285,468.2440724,2.026183333,7589.82492,
QI12286,272.1047886,2.026183333,5739.127811,
QI12287,444.3320944,2.026183333,12286.60975,
QI12288,217.1623167,2.026183333,4032.313555,
QI12289,183.1017763,2.026183333,18914.35446,
QI1229,559.9745694,1.990516667,653.4631696,
QI12290,235.153918,2.026183333,6842.416039,
QI12291,458.3477889,2.026183333,16910.87226,
QI12293,312.253159,2.026183333,11564.60353,
QI12295,375.2896296,2.026183333,14686.99713,
QI12296,226.0839814,2.026183333,7694.448446,
QI12297,235.1904121,2.026183333,8234.580241,
QI12298,405.3209928,2.026183333,501.5799405,
QI12299,415.3212138,2.026183333,38920.79313,
QI123,656.5816981,1.595733333,28823.69692,
QI1230,191.1642586,1.994983333,338821.907,
QI12300,397.3095906,2.026183333,23966.92891,
QI12301,256.2271468,2.026183333,15213.74674,
QI12302,214.1802334,2.026183333,17298.43172,
QI12303,294.2426541,2.026183333,24144.5328,
QI12304,446.1858447,2.026183333,30247.15117,
QI12305,377.3259596,2.026183333,60376.53911,
QI12306,301.1181629,2.026183333,79185.16895,
QI12308,408.368335,2.026183333,83908.22456,
QI12309,237.1022937,2.026183333,127929.9605,
QI1231,400.0772079,1.994983333,117811.2863,
QI12310,296.2583157,2.026183333,92877.30794,
QI12311,415.3418417,2.026183333,8254.582603,
QI12312,450.3789653,2.026183333,4069.458703,
QI12314,430.2799819,2.021716667,69.1038191,
QI12315,95.08581626,2.021716667,93.82115759,
QI12316,362.2535094,2.021716667,105.2741847,
QI12317,305.2472527,2.021716667,508.8737206,
QI12318,361.142193,2.021716667,1113.719169,
QI12319,326.2324737,2.021716667,1361.681897,
QI1232,173.1536608,1.994983333,12568.30786,
QI12320,396.2019348,2.021716667,186.6978498,
QI12321,519.9076314,2.021716667,205.3534104,
QI12322,256.0910541,2.021716667,9.124747296,
QI12323,311.1851992,2.021716667,629.4903348,
QI12324,280.2118461,2.021716667,1137.859104,
QI12325,277.2161911,2.021716667,1701.872554,
QI12326,181.0860314,2.021716667,1325.524413,
QI12327,295.1903093,2.021716667,1524.555138,
QI12328,228.1596079,2.021716667,2271.081527,
QI12329,201.0509725,2.021716667,412.6242207,
QI1233,270.2791876,1.994983333,13030.14879,
QI12330,301.0892006,2.021716667,9739.311906,
QI12331,458.2749082,2.021716667,8.231621042,
QI12332,611.8164954,2.021716667,3.129539413,
QI12333,323.257618,2.021716667,490.695987,
QI12334,317.2108939,2.021716667,892.9719903,
QI12335,402.2671817,2.021716667,221.642643,
QI12337,611.3147287,2.021716667,23.9239735,
QI12338,486.3067494,2.021716667,80.70957313,
QI12339,191.1067682,2.021716667,1032.514462,
QI1234,156.1383027,1.994983333,15688.81353,
QI12340,420.226111,2.021716667,147.2253342,
QI12341,379.2477948,2.021716667,266.7862306,
QI12342,385.2583567,2.021716667,125.9214326,
QI12343,324.2745981,2.021716667,1682.316245,
QI12344,561.311018,2.021716667,1447.946809,
QI12345,429.2999429,2.021716667,4682.266966,
QI12346,335.2216424,2.021716667,1645.79406,
QI12347,510.2378993,2.021716667,73.52462958,
QI12348,118.0503039,2.021716667,20.03945285,
QI12349,210.1126968,2.021716667,555.5583417,
QI1235,236.2218423,1.994983333,3026.90455,
QI12350,597.2349673,2.021716667,14269.42902,
QI12351,351.2165426,2.021716667,2512.970019,
QI12352,291.2162615,2.021716667,2228.036634,
QI12353,184.133424,2.021716667,1953.521362,
QI12354,647.2352311,2.021716667,11455.49109,
QI12355,264.1805784,2.021716667,6077.346552,
QI12356,276.1959503,2.021716667,3734.220907,
QI12357,664.2900404,2.021716667,3835.788811,
QI12358,476.2643385,2.021716667,13352.13487,
QI12359,149.0961538,2.021716667,3226.172821,
QI1236,570.4001636,1.994983333,4802.881455,
QI12360,183.1381524,2.021716667,2921.719845,
QI12361,251.16419,2.021716667,6546.732091,
QI12362,267.1591721,2.021716667,6295.956474,
QI12363,343.3316827,2.021716667,5072.238084,
QI12364,211.133054,2.021716667,19263.81545,
QI12365,288.1575696,2.021716667,300.8169677,
QI12366,370.3314747,2.021716667,8607.603685,Cer 18:1;O2/4:0
QI12367,186.1490358,2.021716667,5859.931223,
QI12368,597.365172,2.021716667,27177.99502,
QI12369,601.2660153,2.021716667,32217.36282,
QI1237,293.1379283,1.994983333,365.6027616,
QI12371,389.2686007,2.021716667,18065.91948,
QI12372,285.0789305,2.021716667,18046.89234,
QI12373,649.2504595,2.021716667,49805.39473,
QI12375,250.2016742,2.021716667,4624.823477,
QI12376,200.2009782,2.021716667,5391.452972,
QI12377,329.1494352,2.021716667,19565.28013,
QI12378,422.383909,2.021716667,39304.48603,
QI12379,599.2502708,2.021716667,134900.7861,
QI1238,598.4316605,1.994983333,1722.683273,
QI12380,233.1747769,2.021716667,23827.19562,
QI12382,464.1815762,2.017266667,1290.005276,
QI12383,374.217119,2.017266667,86.937717,
QI12384,303.0853905,2.017266667,19.84563101,
QI12386,412.268896,2.017266667,14.48524205,
QI12387,191.1796736,2.017266667,26.78404237,
QI12388,299.1848956,2.017266667,372.034619,
QI12389,339.2165195,2.017266667,57.89997108,
QI1239,262.0627607,1.994983333,936.3238213,
QI12390,297.2421695,2.017266667,2354.990211,
QI12391,377.2320978,2.017266667,340.8301832,
QI12392,221.1383133,2.017266667,619.2919221,
QI12393,215.1642216,2.017266667,853.0993039,
QI12394,133.0795209,2.017266667,2584.425992,
QI12395,226.1439007,2.017266667,810.3632253,
QI12396,197.1538474,2.017266667,4002.07863,
QI12397,502.3020531,2.017266667,10.79810867,
QI12398,407.191245,2.017266667,50.05844614,
QI12399,484.1419937,2.017266667,7.687375684,
QI124,678.5654322,1.595733333,13973.77353,
QI1240,627.4246698,1.994983333,38.65974016,
QI12400,428.313477,2.017266667,537.7343532,
QI12401,389.1804718,2.017266667,142.3231334,
QI12402,342.0773093,2.017266667,219.0629015,
QI12403,470.3116905,2.017266667,131.6741654,
QI12404,421.2588735,2.017266667,26.15846499,
