Metabolite,RT,MZ,Intensity
11.51_262.9763m/z,11.51,262.9763,6452.315464
11.51_160.9758m/z,11.51,160.9758,13762.38144
11.51_538.3157m/z,11.51,538.3157,15940.24742
11.52_612.3317m/z,11.52,612.3317,3584.218557
11.52_178.9421m/z,11.52,178.9421,5831.669072
11.52_324.9470m/z,11.52,324.947,26327.71856
11.52_720.5388m/z,11.52,720.5388,7391.565979
11.53_453.3228m/z,11.53,453.3228,32062.21237
11.53_480.9711m/z,11.53,480.9711,2966.193814
11.53_406.9504m/z,11.53,406.9504,5211.586598
11.53_475.3045m/z,11.53,475.3045,3604.88866
11.54_142.9951m/z,11.54,142.9951,2168.535052
11.54_479.3382m/z,11.54,479.3382,4738.976289
11.54_269.2125m/z,11.54,269.2125,18844.36082
11.54_280.6222m/z,11.54,280.6222,107.2020619
11.54_325.2388m/z,11.54,325.2388,9292.662887
11.54_332.9459m/z,11.54,332.9459,9816.410309
11.54_544.9673m/z,11.54,544.9673,5616.945361
11.54_564.8803m/z,11.54,564.8803,1233.690722
11.55_540.3312m/z,11.55,540.3312,22330.59794
11.56_481.3540m/z,11.56,481.354,4929.813402
11.57_330.9642m/z,11.57,330.9642,2837.765979
11.57_451.3069m/z,11.57,451.3069,4043.313402
11.57_774.5303m/z,11.57,774.5303,2470.790722
11.58_257.9627m/z,11.58,257.9627,425.3824742
11.58_775.5980m/z,11.58,775.598,12358.3268
11.59_476.2788m/z,11.59,476.2788,54027.70103
11.59_271.2282m/z,11.59,271.2282,15129.7
11.60_319.2281m/z,11.6,319.2281,2525.039175
11.61_347.0439m/z,11.61,347.0439,440.2113402
11.61_323.2231m/z,11.61,323.2231,4824.302062
11.63_504.3101m/z,11.63,504.3101,33704.01649
11.63_690.2771m/z,11.63,690.2771,2151.137113
11.63_197.1539m/z,11.63,197.1539,369.2154639
11.63_481.3539m/z,11.63,481.3539,12641.66392
11.63_578.3467m/z,11.63,578.3467,20468.57216
11.63_620.3184m/z,11.63,620.3184,9410.169072
11.63_622.2897m/z,11.63,622.2897,9596.58866
11.63_636.2616m/z,11.63,636.2616,13852.21856
11.63_700.3063m/z,11.63,700.3063,15394.17526
11.64_502.2943m/z,11.64,502.2943,21112.75052
11.64_542.3024m/z,11.64,542.3024,10522.50515
11.64_552.3311m/z,11.64,552.3311,197953.1258
11.64_646.3344m/z,11.64,646.3344,3488.613402
11.64_492.3100m/z,11.64,492.31,6157.651546
11.64_526.2943m/z,11.64,526.2943,122962.5052
11.64_594.2816m/z,11.64,594.2816,9776.020619
11.65_269.2124m/z,11.65,269.2124,16768.21959
11.65_512.3360m/z,11.65,512.336,8045.989691
11.66_510.2372m/z,11.66,510.2372,2706.530928
11.66_365.2311m/z,11.66,365.2311,3844.623711
11.66_452.2788m/z,11.66,452.2788,174283.0206
11.66_520.2659m/z,11.66,520.2659,15409.64742
11.67_297.2436m/z,11.67,297.2436,53705.91443
11.67_554.3260m/z,11.67,554.326,24726.94536
11.67_337.2389m/z,11.67,337.2389,2938.025773
11.67_530.3248m/z,11.67,530.3248,12044.91134
11.67_648.3057m/z,11.67,648.3057,5045.315464
11.67_662.2762m/z,11.67,662.2762,9725.691753
11.67_672.3062m/z,11.67,672.3062,4423.503093
11.67_696.3495m/z,11.67,696.3495,2509.674227
11.67_726.3220m/z,11.67,726.322,7835.052577
11.67_750.3219m/z,11.67,750.3219,7555.807216
11.67_580.3177m/z,11.67,580.3177,40214.37113
11.67_590.3463m/z,11.67,590.3463,569333.2124
11.67_604.3177m/z,11.67,604.3177,40519.4268
11.67_604.3618m/z,11.67,604.3618,17021.82577
11.67_658.3339m/z,11.67,658.3339,38108.31031
11.67_682.3344m/z,11.67,682.3344,37649.59278
11.67_686.2774m/z,11.67,686.2774,8324.656701
11.68_614.3463m/z,11.68,614.3463,549696.3216
11.68_628.3625m/z,11.68,628.3625,18931.62577
11.69_540.4631m/z,11.69,540.4631,432.1412371
11.69_610.2674m/z,11.69,610.2674,4175.675258
11.70_680.2484m/z,11.7,680.2484,38062.29794
11.70_752.2915m/z,11.7,752.2915,35468.8
11.70_806.2637m/z,11.7,806.2637,19115.50928
11.70_540.2016m/z,11.7,540.2016,966.6195876
11.70_554.3460m/z,11.7,554.346,516616.3845
11.70_557.3207m/z,11.7,557.3207,35155.96598
11.70_612.2610m/z,11.7,612.261,273959.5918
11.71_480.3096m/z,11.71,480.3096,662926.568
11.71_530.3022m/z,11.71,530.3022,977580.4433
11.71_540.3313m/z,11.71,540.3313,11020297.42
11.71_608.3180m/z,11.71,608.318,833176.9237
11.71_670.2888m/z,11.71,670.2888,69191.02165
11.71_579.3422m/z,11.71,579.3422,13966.03711
11.71_583.3355m/z,11.71,583.3355,20313.84433
11.71_598.2890m/z,11.71,598.289,167277.6175
11.71_622.3335m/z,11.71,622.3335,119840.2701
11.71_676.3058m/z,11.71,676.3058,229409.833
11.71_684.3044m/z,11.71,684.3044,53766.16289
11.71_738.2771m/z,11.71,738.2771,45843.56495
11.71_812.2817m/z,11.71,812.2817,17399.82887
11.71_820.2801m/z,11.71,820.2801,18761.36907
11.71_285.2436m/z,11.71,285.2436,9111.181443
11.71_443.3491m/z,11.71,443.3491,54964.6866
11.71_666.2774m/z,11.71,666.2774,60651.06598
11.71_690.3211m/z,11.71,690.3211,52854.13093
11.71_744.2932m/z,11.71,744.2932,73127.3567
11.71_758.3098m/z,11.71,758.3098,22596.64948
11.72_460.2837m/z,11.72,460.2837,3294.059794
11.72_416.3381m/z,11.72,416.3381,6067.923711
11.72_433.3202m/z,11.72,433.3202,1008.675258
11.72_481.3531m/z,11.72,481.3531,27726.64948
11.73_550.3519m/z,11.73,550.3519,3728.48866
11.73_524.3362m/z,11.73,524.3362,2703.936082
11.73_734.2647m/z,11.73,734.2647,15868.74639
11.74_406.3095m/z,11.74,406.3095,410.0969072
11.74_230.1547m/z,11.74,230.1547,2584.802062
11.75_337.2388m/z,11.75,337.2388,3668.142268
11.75_406.9500m/z,11.75,406.95,2525.215464
11.76_560.2836m/z,11.76,560.2836,11458.25155
11.76_453.3227m/z,11.76,453.3227,38077.37113
11.76_475.3044m/z,11.76,475.3044,4297.264948
11.77_271.2281m/z,11.77,271.2281,25567.74227
11.77_332.9458m/z,11.77,332.9458,8922.076289
11.77_339.2156m/z,11.77,339.2156,1720.709278
11.77_543.3907m/z,11.77,543.3907,5412.775258
11.78_160.9758m/z,11.78,160.9758,8003.570103
11.78_269.2125m/z,11.78,269.2125,22073.15258
11.79_247.1703m/z,11.79,247.1703,277.1618557
11.79_265.1423m/z,11.79,265.1423,8248.353608
11.79_298.0701m/z,11.79,298.0701,4358.83299
11.79_327.1130m/z,11.79,327.113,2843.095876
11.79_197.1540m/z,11.79,197.154,8554.429897
11.79_255.1134m/z,11.79,255.1134,739.6391753
11.79_333.1299m/z,11.79,333.1299,773.3123711
11.79_142.9951m/z,11.79,142.9951,1445.636082
11.79_262.9763m/z,11.79,262.9763,6154.221649
11.79_313.2388m/z,11.79,313.2388,28256.66701
11.79_395.1004m/z,11.79,395.1004,1020.278351
11.80_128.0035m/z,11.8,128.0035,161.0329897
11.80_341.2700m/z,11.8,341.27,2145.996907
11.81_243.1965m/z,11.81,243.1965,21886.9701
11.81_295.2279m/z,11.81,295.2279,1214.58866
11.81_311.1844m/z,11.81,311.1844,3867.249485
11.81_325.2009m/z,11.81,325.2009,96.15051546
11.81_330.9641m/z,11.81,330.9641,6069.794845
11.81_526.2944m/z,11.81,526.2944,14173.04639
11.82_233.1545m/z,11.82,233.1545,1164.74433
11.82_598.2899m/z,11.82,598.2899,1337.386598
11.82_610.3247m/z,11.82,610.3247,67.64020619
11.82_719.5352m/z,11.82,719.5352,129613.3907
11.83_297.2438m/z,11.83,297.2438,56205.95361
11.83_365.2313m/z,11.83,365.2313,4628.270103
11.84_325.2387m/z,11.84,325.2387,28615.1299
11.84_604.3182m/z,11.84,604.3182,1651.553608
11.84_614.3468m/z,11.84,614.3468,39941.73299
11.85_178.9421m/z,11.85,178.9421,7302.778351
11.85_447.2968m/z,11.85,447.2968,681.9154639
11.85_443.2807m/z,11.85,443.2807,4345.770103
11.85_560.2530m/z,11.85,560.253,2067.916495
11.86_337.2389m/z,11.86,337.2389,6790.643299
11.86_502.2945m/z,11.86,502.2945,142916.4402
11.86_511.2679m/z,11.86,511.2679,1629.480412
11.86_570.2816m/z,11.86,570.2816,12680.58866
11.86_298.0701m/z,11.86,298.0701,4696.607216
11.87_349.2387m/z,11.87,349.2387,3755.682474
11.88_265.1422m/z,11.88,265.1422,1755.058763
11.88_293.2125m/z,11.88,293.2125,2232.679381
11.88_197.1539m/z,11.88,197.1539,1034.304124
11.89_313.2388m/z,11.89,313.2388,52725.68351
11.89_784.2806m/z,11.89,784.2806,7430.586598
11.89_788.2926m/z,11.89,788.2926,12842.55876
11.89_802.3084m/z,11.89,802.3084,9429.229897
11.89_235.1701m/z,11.89,235.1701,4423.240206
11.89_580.3178m/z,11.89,580.3178,281693.9371
11.89_590.3466m/z,11.89,590.3466,2995030.903
11.89_594.3563m/z,11.89,594.3563,1069.756701
11.89_604.3621m/z,11.89,604.3621,134603.4093
11.89_648.3054m/z,11.89,648.3054,62396.41134
11.89_658.3342m/z,11.89,658.3342,277986.7598
11.89_662.2770m/z,11.89,662.277,79598.3134
11.89_672.3498m/z,11.89,672.3498,41595.14639
11.89_716.2928m/z,11.89,716.2928,24158.97423
11.89_720.3045m/z,11.89,720.3045,20622.89897
11.89_726.3219m/z,11.89,726.3219,83313.02062
11.89_740.3377m/z,11.89,740.3377,18608.78454
11.90_283.2280m/z,11.9,283.228,12682.24639
11.90_291.1968m/z,11.9,291.1968,846.5092784
11.90_305.2488m/z,11.9,305.2488,5383.542268
11.90_530.3251m/z,11.9,530.3251,145532.9
11.90_607.3367m/z,11.9,607.3367,6487.204124
11.90_629.3570m/z,11.9,629.357,3726.676289
11.90_734.3208m/z,11.9,734.3208,15516.49381
11.90_794.3097m/z,11.9,794.3097,26072.21856
11.90_319.2281m/z,11.9,319.2281,5682.81134
11.90_730.2650m/z,11.9,730.265,12069.56289
11.90_830.5931m/z,11.9,830.5931,583065.1918
11.91_295.2280m/z,11.91,295.228,1179.818557
11.91_804.5773m/z,11.91,804.5773,380655.5876
11.92_800.5461m/z,11.92,800.5461,86251.42474
11.92_257.2122m/z,11.92,257.2122,3362.253608
11.92_592.1965m/z,11.92,592.1965,3340.64433
11.93_452.2788m/z,11.93,452.2788,1024856.454
11.93_510.2370m/z,11.93,510.237,21588.80206
11.93_520.2658m/z,11.93,520.2658,85765.06701
11.93_552.2038m/z,11.93,552.2038,16902.21134
11.93_578.2243m/z,11.93,578.2243,4864.562887
11.93_582.2366m/z,11.93,582.2366,7048.747423
11.93_588.2534m/z,11.93,588.2534,21810.47732
11.93_269.2123m/z,11.93,269.2123,14948.97216
11.93_400.2494m/z,11.93,400.2494,5161.681443
11.94_656.2409m/z,11.94,656.2409,7297.886598
11.94_247.1701m/z,11.94,247.1701,4123.306186
11.95_598.2886m/z,11.95,598.2886,57189.04742
11.95_666.2775m/z,11.95,666.2775,13464.1866
11.95_676.3060m/z,11.95,676.306,83450.73402
11.95_690.3209m/z,11.95,690.3209,17172.96186
11.95_734.2647m/z,11.95,734.2647,3191.514433
11.95_738.2771m/z,11.95,738.2771,10886.67835
11.95_744.2931m/z,11.95,744.2931,17421.29691
11.95_752.2913m/z,11.95,752.2913,8738.513402
11.95_758.3094m/z,11.95,758.3094,5130.482474
11.95_820.2806m/z,11.95,820.2806,3664.858763
11.95_670.2886m/z,11.95,670.2886,29067.6701
11.95_680.2484m/z,11.95,680.2484,10918.90722
11.95_684.3042m/z,11.95,684.3042,23984.10825
11.95_409.2357m/z,11.95,409.2357,2119.25567
11.96_579.3421m/z,11.96,579.3421,11911.01031
11.97_540.4656m/z,11.97,540.4656,3241.327835
11.98_480.3095m/z,11.98,480.3095,2153248.052
11.98_540.2981m/z,11.98,540.2981,1529.213402
11.98_540.3314m/z,11.98,540.3314,29970003.1
11.98_554.3458m/z,11.98,554.3458,1675430.918
11.99_544.3406m/z,11.99,544.3406,16817.00722
11.99_526.2937m/z,11.99,526.2937,60718.69897
11.99_478.2941m/z,11.99,478.2941,90413.68454
11.99_483.3179m/z,11.99,483.3179,608.9010309
11.99_530.3021m/z,11.99,530.3021,1931585.812
12.00_540.1970m/z,12,540.197,2425.44433
12.00_592.3501m/z,12,592.3501,270.3793814
12.00_610.2668m/z,12,610.2668,3434.307216
12.00_612.2610m/z,12,612.261,482106.599
12.01_608.3178m/z,12.01,608.3178,1039209.813
12.01_622.3331m/z,12.01,622.3331,135617.2588
12.01_670.2887m/z,12.01,670.2887,43594.45361
12.01_416.3381m/z,12.01,416.3381,9749.661856
12.01_598.2887m/z,12.01,598.2887,102653.332
12.01_676.3059m/z,12.01,676.3059,142563.067
12.01_684.3043m/z,12.01,684.3043,37760.60515
12.01_690.3210m/z,12.01,690.321,31285.0866
12.01_758.3096m/z,12.01,758.3096,7504.806186
12.02_666.2772m/z,12.02,666.2772,25784.35567
12.02_680.2484m/z,12.02,680.2484,19639.08866
12.02_738.2772m/z,12.02,738.2772,17801.5701
12.02_744.2932m/z,12.02,744.2932,33247.31031
12.02_752.2913m/z,12.02,752.2913,14916.38454
12.02_277.1444m/z,12.02,277.1444,4880.706186
12.02_611.3265m/z,12.02,611.3265,304.5721649
12.02_812.2828m/z,12.02,812.2828,3758.943299
12.03_325.2385m/z,12.03,325.2385,3626.379381
12.03_583.3356m/z,12.03,583.3356,25999.4567
12.03_614.3462m/z,12.03,614.3462,181359.533
12.03_628.3626m/z,12.03,628.3626,4407.685567
12.03_682.3344m/z,12.03,682.3344,9726.886598
12.03_698.3181m/z,12.03,698.3181,1284.462887
12.03_706.2637m/z,12.03,706.2637,5381.502062
12.04_281.2486m/z,12.04,281.2486,10288.92371
12.04_283.2281m/z,12.04,283.2281,12450.34227
12.04_297.2436m/z,12.04,297.2436,24786.73505
12.04_365.2311m/z,12.04,365.2311,1201.184536
12.04_566.3464m/z,12.04,566.3464,2345550.016
12.04_604.3173m/z,12.04,604.3173,10385.30825
12.04_319.2279m/z,12.04,319.2279,2144.68866
12.04_506.3251m/z,12.04,506.3251,102849.5979
12.04_552.3309m/z,12.04,552.3309,20132.97629
12.04_556.3177m/z,12.04,556.3177,220101.4041
12.04_580.3620m/z,12.04,580.362,97677.48969
12.04_624.3053m/z,12.04,624.3053,36114.36289
12.04_634.3339m/z,12.04,634.3339,181205.6093
12.04_638.2771m/z,12.04,638.2771,53423.61753
12.04_648.3500m/z,12.04,648.35,26673.55052
12.04_696.3048m/z,12.04,696.3048,11135.21237
12.04_702.3217m/z,12.04,702.3217,51468.13402
12.04_716.3373m/z,12.04,716.3373,8271.821649
12.04_764.2925m/z,12.04,764.2925,6014.889691
12.04_692.2930m/z,12.04,692.293,12168.74124
12.04_710.3206m/z,12.04,710.3206,7658.590722
12.04_770.3094m/z,12.04,770.3094,14881.09072
12.05_316.2494m/z,12.05,316.2494,2923.374227
12.06_247.1702m/z,12.06,247.1702,715.3783505
12.06_251.1322m/z,12.06,251.1322,239154.9629
12.06_306.2208m/z,12.06,306.2208,1481.384536
12.07_223.1700m/z,12.07,223.17,36368.45464
12.07_291.1581m/z,12.07,291.1581,7714.972165
12.07_313.2388m/z,12.07,313.2388,6343.942268
12.07_483.3696m/z,12.07,483.3696,5428.530928
12.09_160.9758m/z,12.09,160.9758,6113.939175
12.10_298.0701m/z,12.1,298.0701,5548.85567
12.10_332.9458m/z,12.1,332.9458,8487.417526
12.10_453.3225m/z,12.1,453.3225,2002.76701
12.10_481.3540m/z,12.1,481.354,13575.59691
12.10_142.9951m/z,12.1,142.9951,1719.009278
12.10_178.9421m/z,12.1,178.9421,7764.112371
12.11_330.9641m/z,12.11,330.9641,9805.156701
12.12_262.9763m/z,12.12,262.9763,14978.24536
12.13_269.2125m/z,12.13,269.2125,19915.2
12.13_324.9470m/z,12.13,324.947,21942.23093
12.13_297.2437m/z,12.13,297.2437,22025.93918
12.13_325.2004m/z,12.13,325.2004,136.9484536
12.13_339.2544m/z,12.13,339.2544,4971.82268
12.13_528.3100m/z,12.13,528.31,8251.989691
12.13_832.6022m/z,12.13,832.6022,44726.90515
12.14_325.2389m/z,12.14,325.2389,1441.358763
12.15_285.2438m/z,12.15,285.2438,2710.495876
12.15_295.2280m/z,12.15,295.228,8234.989691
12.15_405.2651m/z,12.15,405.2651,3743.725773
12.15_771.5672m/z,12.15,771.5672,6298.381443
12.15_815.5549m/z,12.15,815.5549,2693.650515
12.17_293.2126m/z,12.17,293.2126,6475.058763
12.17_640.3624m/z,12.17,640.3624,12658.99897
12.17_616.3624m/z,12.17,616.3624,37552.20515
12.18_423.0744m/z,12.18,423.0744,1805.161856
12.18_527.2354m/z,12.18,527.2354,1393.180412
12.18_563.2122m/z,12.18,563.2122,362.6175258
12.18_149.0085m/z,12.18,149.0085,6917.281443
12.18_165.0399m/z,12.18,165.0399,13902.43814
12.18_337.2390m/z,12.18,337.239,2762.346392
12.18_425.0716m/z,12.18,425.0716,525.4680412
12.19_172.9571m/z,12.19,172.9571,889.5546392
12.19_774.5301m/z,12.19,774.5301,16703.39278
12.20_748.5306m/z,12.2,748.5306,2788.760825
12.20_496.3050m/z,12.2,496.305,10228.20206
12.20_637.3961m/z,12.2,637.3961,8388.647423
12.20_658.3345m/z,12.2,658.3345,5382.361856
12.21_556.3532m/z,12.21,556.3532,281.2938144
12.21_580.3184m/z,12.21,580.3184,5302.781443
12.21_590.3464m/z,12.21,590.3464,99015.28351
12.21_604.3623m/z,12.21,604.3623,2015.170103
12.21_719.5351m/z,12.21,719.5351,136719.6928
12.21_806.5840m/z,12.21,806.584,15015.53093
12.21_339.2543m/z,12.21,339.2543,10753.06392
12.22_583.3363m/z,12.22,583.3363,4450.126804
12.22_269.2123m/z,12.22,269.2123,7139.852577
12.22_284.2233m/z,12.22,284.2233,12334.87938
12.22_760.2806m/z,12.22,760.2806,17108.26289
12.22_846.2958m/z,12.22,846.2958,4636.908247
12.23_205.1591m/z,12.23,205.1591,13891.22268
12.23_431.3167m/z,12.23,431.3167,12025.56804
12.24_319.2644m/z,12.24,319.2644,8782.41134
12.24_363.2544m/z,12.24,363.2544,11873.60309
12.24_478.2943m/z,12.24,478.2943,861076.066
12.24_536.2524m/z,12.24,536.2524,13002.28763
12.24_546.2814m/z,12.24,546.2814,66618.07216
12.24_578.2189m/z,12.24,578.2189,9812.268041
12.24_614.2692m/z,12.24,614.2692,21268.9268
12.24_682.2580m/z,12.24,682.258,5811.349485
12.25_461.3277m/z,12.25,461.3277,6291.760825
12.25_481.3020m/z,12.25,481.302,1353.384536
12.25_211.1697m/z,12.25,211.1697,8639.476289
12.25_584.3572m/z,12.25,584.3572,23656.08041
12.25_810.5660m/z,12.25,810.566,406.756701
12.26_299.2592m/z,12.26,299.2592,14203.80825
12.26_271.2280m/z,12.26,271.228,16432.66701
12.27_223.1699m/z,12.27,223.1699,700.9536082
12.27_566.3103m/z,12.27,566.3103,1364.482474
12.27_636.2831m/z,12.27,636.2831,4868.463918
12.27_764.2926m/z,12.27,764.2926,40045.64742
12.27_770.3091m/z,12.27,770.3091,87341.21649
12.27_778.3082m/z,12.27,778.3082,35133.87629
12.27_784.3244m/z,12.27,784.3244,31022.98557
12.28_504.2715m/z,12.28,504.2715,12756.49588
12.28_509.3342m/z,12.28,509.3342,437.7175258
12.28_281.2486m/z,12.28,281.2486,42581.08969
12.28_436.2835m/z,12.28,436.2835,252351.5268
12.28_506.3249m/z,12.28,506.3249,802499.4546
12.28_556.3177m/z,12.28,556.3177,1293005.605
12.28_566.3469m/z,12.28,566.3469,13890880.25
12.28_570.3563m/z,12.28,570.3563,6489.756701
12.28_580.3616m/z,12.28,580.3616,709888.0845
12.28_583.3362m/z,12.28,583.3362,28362.41443
12.28_605.3576m/z,12.28,605.3576,21679.85258
12.28_624.3049m/z,12.28,624.3049,214334.466
12.28_634.3338m/z,12.28,634.3338,1029421.413
12.28_638.2767m/z,12.28,638.2767,348620.0804
12.28_648.3495m/z,12.28,648.3495,176764.0371
12.28_696.3043m/z,12.28,696.3043,69435.29794
12.28_702.3214m/z,12.28,702.3214,288191.2598
12.28_710.3206m/z,12.28,710.3206,62152.16392
12.29_566.2071m/z,12.29,566.2071,343.971134
12.29_716.3376m/z,12.29,716.3376,77873.2866
12.29_250.1447m/z,12.29,250.1447,141246.9691
12.29_339.2541m/z,12.29,339.2541,10385.25773
12.29_351.2542m/z,12.29,351.2542,3245.86701
12.29_438.3003m/z,12.29,438.3003,18836.11134
12.29_706.2645m/z,12.29,706.2645,44688.20309
12.30_609.3514m/z,12.3,609.3514,18544.62165
12.30_692.2924m/z,12.3,692.2924,78109.98041
12.32_464.3145m/z,12.32,464.3145,53923.3
12.32_514.3071m/z,12.32,514.3071,51585.89588
12.32_524.3361m/z,12.32,524.3361,591232.2526
12.32_538.3515m/z,12.32,538.3515,26285.23196
12.32_596.2662m/z,12.32,596.2662,11779.02371
12.32_592.3234m/z,12.32,592.3234,41762.82062
12.32_660.3111m/z,12.32,660.3111,9894.484536
12.32_598.2824m/z,12.32,598.2824,12267.75052
12.33_223.1699m/z,12.33,223.1699,1535.343299
12.33_540.3675m/z,12.33,540.3675,25139.30515
12.33_466.3303m/z,12.33,466.3303,50061.79485
12.33_516.3226m/z,12.33,516.3226,55927.6134
12.33_584.3109m/z,12.33,584.3109,6688.029897
12.33_594.3391m/z,12.33,594.3391,47064.7866
12.33_662.3266m/z,12.33,662.3266,11812.26907
12.34_528.3098m/z,12.34,528.3098,43192.92474
12.34_774.5303m/z,12.34,774.5303,9606.863918
12.35_735.5226m/z,12.35,735.5226,4780.862887
12.35_592.3620m/z,12.35,592.362,45546.45155
12.36_319.2646m/z,12.36,319.2646,2386.559794
12.36_479.3382m/z,12.36,479.3382,2107.903093
12.36_142.9950m/z,12.36,142.995,512.9061856
12.36_213.1854m/z,12.36,213.1854,6243.170103
12.36_337.2001m/z,12.36,337.2001,1535.581443
12.37_178.9421m/z,12.37,178.9421,3087.903093
12.37_299.2593m/z,12.37,299.2593,60303.58041
12.37_351.2543m/z,12.37,351.2543,7496.779381
12.37_554.3466m/z,12.37,554.3466,270858.3464
12.37_606.3339m/z,12.37,606.3339,18547.59588
12.37_616.3623m/z,12.37,616.3623,197863.1237
12.37_630.3779m/z,12.37,630.3779,7714.437113
12.37_674.3219m/z,12.37,674.3219,1983.541237
12.37_684.3501m/z,12.37,684.3501,16485.79381
12.37_544.3179m/z,12.37,544.3179,21812.15052
12.37_622.3341m/z,12.37,622.3341,12219.27732
12.37_748.5303m/z,12.37,748.5303,2461.948454
12.38_269.2124m/z,12.38,269.2124,25374.68144
12.38_295.2280m/z,12.38,295.228,5667.696907
12.38_281.1736m/z,12.38,281.1736,1509.562887
12.38_546.2815m/z,12.38,546.2815,6490.556701
12.38_776.6014m/z,12.38,776.6014,5105.52268
12.39_257.1290m/z,12.39,257.129,2886.658763
12.39_329.1286m/z,12.39,329.1286,8634.714433
12.39_335.1456m/z,12.39,335.1456,3328.054639
12.39_397.1160m/z,12.39,397.116,4272.349485
12.39_403.1330m/z,12.39,403.133,2905.5
12.39_267.1580m/z,12.39,267.158,19290.31134
12.39_343.1442m/z,12.39,343.1442,3749.993814
12.40_788.5057m/z,12.4,788.5057,1751.109278
12.41_339.2543m/z,12.41,339.2543,19849.54021
12.41_706.2647m/z,12.41,706.2647,11077.23814
12.41_249.1858m/z,12.41,249.1858,1762.169072
12.41_319.2282m/z,12.41,319.2282,1012.314433
12.41_710.3206m/z,12.41,710.3206,11975.74227
12.41_281.2486m/z,12.41,281.2486,6291.749485
12.41_506.3251m/z,12.41,506.3251,199776.432
12.41_556.3178m/z,12.41,556.3178,363853.8381
12.41_566.3467m/z,12.41,566.3467,3542178.373
12.41_580.3620m/z,12.41,580.362,177258.8557
12.41_624.3052m/z,12.41,624.3052,72915.50206
12.41_634.3340m/z,12.41,634.334,325707.1876
12.41_638.2770m/z,12.41,638.277,95422.3
12.41_648.3497m/z,12.41,648.3497,52568.9701
12.41_692.2927m/z,12.41,692.2927,25601.61649
12.41_696.3044m/z,12.41,696.3044,13540.69278
12.41_702.3217m/z,12.41,702.3217,96919.49072
12.41_716.3375m/z,12.41,716.3375,20885.16804
12.41_770.3094m/z,12.41,770.3094,27017.95258
12.43_605.3575m/z,12.43,605.3575,2462.185567
12.44_255.1965m/z,12.44,255.1965,5323.913402
12.45_295.2280m/z,12.45,295.228,4873.068041
12.45_319.2645m/z,12.45,319.2645,230.0938144
12.45_435.3119m/z,12.45,435.3119,2776.497938
12.45_771.5669m/z,12.45,771.5669,3638.803093
12.45_479.3380m/z,12.45,479.338,4867.376289
12.46_142.9950m/z,12.46,142.995,445.8958763
