Compound_ID,Metabolite,RT,MZ,Intensity
cmp.4304,,8.100316667,118.0614337,27758.48279
cmp.4305,,8.104783333,244.1541462,13899.6002
cmp.4306,,8.1137,185.1175254,8046.836032
cmp.4309,,8.11815,159.1127298,3315.941296
cmp.4308,,8.11815,712.9927115,30959.81275
cmp.4307,,8.11815,383.9649652,111129.9595
cmp.4311,,8.122616667,324.0012383,92554.49089
cmp.4310,,8.122616667,347.0143086,774063.0385
cmp.4313,,8.122616667,691.0108514,124026.1366
cmp.4314,,8.122616667,367.9911243,564975.1012
cmp.4315,,8.122616667,344.013891,298691.7055
cmp.4312,,8.122616667,368.9977101,64242.75304
cmp.4319,,8.127066667,134.117574,12755.81174
cmp.4320,,8.127066667,405.947108,33245.56478
cmp.4316,,8.127066667,302.0193381,399868.4403
cmp.4317,,8.127066667,106.0867179,14366.05769
cmp.4318,,8.127066667,389.9728954,151257.7419
cmp.4321,,8.127066667,584.1078648,5046.144737
cmp.4322,,8.127066667,346.0091414,5350056.831
cmp.4326,,8.131533333,499.1864981,366851.0395
cmp.4327,,8.131533333,786.5995669,26926.6751
cmp.4323,,8.131533333,239.1057881,870407.416
cmp.4324,,8.131533333,277.0616831,337464.3229
cmp.4325,,8.131533333,261.0877372,112155.8543
cmp.4328,,8.135983333,284.1635834,5716.331984
cmp.4329,,8.135983333,477.2046846,1401789.443
cmp.4330,,8.135983333,515.1607821,37037.15891
cmp.4331,,8.14045,134.0812452,5152.387652
cmp.4332,,8.1449,266.1515856,5730.308704
cmp.4335,,8.153816667,540.3659213,63197.50709
cmp.4337,,8.1672,578.321803,21980.9413
cmp.4338,,8.1672,176.029383,6977.043522
cmp.4340,,8.17165,283.0696222,17593.20344
cmp.4342,,8.17165,615.335354,6192.677126
cmp.4341,,8.17165,315.017445,15835.12854
cmp.4339,,8.17165,299.0435876,39107.10729
cmp.4343,,8.180566667,146.0811245,130392.2166
cmp.4345,,8.180566667,282.1463214,9992.482794
cmp.4344,,8.180566667,562.346441,81745.43725
cmp.4350,,8.185016667,152.0490467,60.45951417
cmp.4351,,8.185016667,152.0681761,6587.714575
cmp.4347,,8.185016667,154.0473336,20482.72571
cmp.4346,,8.185016667,168.0630488,51314.15789
cmp.4349,,8.185016667,725.5558457,29004.82895
cmp.4348,,8.185016667,106.0877001,48.91295547
cmp.4352,,8.189483333,184.0370849,20678.81781
cmp.4353,,8.189483333,360.3233925,29033.05162
cmp.4354,,8.189483333,376.2974567,41331.33401
cmp.4355,,8.189483333,780.5507716,128347.6022
cmp.4356,,8.193933333,76.04009735,27158.67409
cmp.4357,,8.193933333,120.0034377,15217.62551
cmp.4358,,8.20285,279.1589529,39335.20547
cmp.4360,,8.20285,86.06072954,1457.23583
cmp.4359,,8.20285,782.5669568,159939.1832
cmp.4361,,8.207316667,146.980256,940585.7854
cmp.4363,,8.207316667,266.1725331,7925.709514
cmp.4362,,8.207316667,233.160739,1880.88664
cmp.4365,,8.211766667,114.0904729,90.26821862
cmp.4364,,8.211766667,712.9927717,21890.59919
cmp.4367,,8.211766667,103.9559803,137280.0506
cmp.4366,,8.211766667,786.5990305,17501.00304
cmp.4368,,8.216233333,796.5238393,20598.12753
cmp.4369,,8.220683333,691.0108334,70183.92713
cmp.4370,,8.220683333,304.1752134,8565.483806
cmp.4372,,8.22515,560.3306221,31190.35729
cmp.4371,,8.22515,429.2400242,28957.60729
cmp.4373,,8.2296,139.9631861,1299.610324
cmp.4374,,8.247433333,182.985142,241015.5061
cmp.4375,,8.2519,116.1028171,1052.144737
cmp.4376,,8.25635,142.9593888,82.98178138
cmp.4377,,8.2608,240.1017158,123110.4929
cmp.4378,,8.2608,159.9690852,27282.95648
cmp.4379,,8.265266667,142.9618415,54.97165992
cmp.4380,,8.269716667,141.9585781,142514.5324
cmp.4381,,8.274183333,151.1440583,194559.9575
cmp.4383,,8.274183333,681.177393,5897.712551
cmp.4382,,8.274183333,461.072468,61306.31883
cmp.4385,,8.278633333,513.1266346,37914.80567
cmp.4384,,8.278633333,76.07647802,372638.5233
cmp.4387,,8.278633333,155.0426542,64410.99393
cmp.4386,,8.278633333,514.0603908,26054.78644
cmp.4388,,8.2831,77.07982136,11295.18421
cmp.4390,,8.28755,138.0525451,56384.44433
cmp.4391,,8.28755,222.9879779,49768.02935
cmp.4392,,8.292016667,682.1584903,89696.91296
cmp.4393,,8.296466667,698.1321961,4021.740891
cmp.4394,,8.300933333,116.1032972,1743.246964
cmp.4395,,8.300933333,242.0219883,43238.11336
cmp.4396,,8.305383333,492.0783094,114279.2571
cmp.4398,,8.305383333,537.097803,47777.08502
cmp.4397,,8.305383333,705.1481703,108936.1569
cmp.4405,,8.30985,315.1271681,44356.8168
cmp.4406,,8.30985,116.0675822,1083.473684
cmp.4400,,8.30985,84.04506705,54731.17814
cmp.4401,,8.30985,116.0387644,2847.885628
cmp.4399,,8.30985,185.0322494,936116.08
cmp.4402,,8.30985,207.0141867,133327.3968
cmp.4403,,8.30985,117.0742066,342466.4848
cmp.4404,,8.30985,167.0216814,43249.70547
cmp.4408,,8.3143,70.06596896,108262.5678
cmp.4416,,8.318766667,543.1162671,193809.4656
cmp.4417,,8.318766667,148.0796794,195761.4332
cmp.4418,,8.318766667,171.0763389,22221.19028
cmp.4419,,8.318766667,369.0465857,29413.48178
cmp.4410,,8.318766667,130.0499592,2016472.613
cmp.4411,,8.318766667,169.0582759,2723462.702
cmp.4412,,8.318766667,151.0477441,414172.6822
cmp.4413,,8.318766667,191.0401924,341362.1032
cmp.4415,,8.318766667,101.0714402,33604.67611
cmp.4420,,8.318766667,347.0646351,18988.62247
cmp.4414,,8.318766667,131.0532951,117351.4221
cmp.4429,,8.323216667,337.10911,42194.52429
cmp.4422,,8.323216667,203.1390052,163856.166
cmp.4421,,8.323216667,152.0317472,296488.7136
cmp.4430,,8.323216667,168.0057357,10126.39069
cmp.4424,,8.323216667,375.0650693,81466.15182
cmp.4423,,8.323216667,359.0910473,323344.0972
cmp.4426,,8.323216667,117.0774068,2465.611336
cmp.4428,,8.323216667,170.0616105,146365.8492
cmp.4425,,8.323216667,695.1928094,464605.4372
cmp.4427,,8.323216667,711.1666363,24719.93623
cmp.4431,,8.327683333,290.1595176,121741.919
cmp.4432,,8.332133333,527.1422872,685155.4919
cmp.4434,,8.3366,512.3345545,504374.0111
cmp.4433,,8.3366,186.1124083,456169.0901
cmp.4435,,8.3366,117.0773985,1569.338057
cmp.4436,,8.34105,707.1487076,137803.9818
cmp.4437,,8.3455,550.290374,150215.4787
cmp.4439,,8.358883333,539.0982149,32840.69737
cmp.4438,,8.358883333,534.3160056,715699.8097
cmp.4441,,8.363333333,702.3672653,31771.26215
cmp.4440,,8.363333333,217.1293311,52867.65081
cmp.4442,,8.376716667,758.5681961,61169.3917
cmp.4443,,8.381166667,533.1202327,3863.145749
cmp.4444,,8.385633333,171.1127723,3979.90587
cmp.4445,,8.390083333,780.5501894,39580.03239
cmp.4446,,8.39455,180.9897142,646.8572874
cmp.4448,,8.412383333,138.0742815,19547.81174
cmp.4449,,8.416833333,104.1350256,15040.68927
cmp.4450,,8.439116667,104.0793876,23075.83603
cmp.4452,,8.443583333,105.1136423,7957.307692
cmp.4453,,8.448033333,104.134508,2560.761134
cmp.4454,,8.448033333,169.0604201,19.00506073
cmp.4455,,8.465866667,104.1352439,5690.316802
cmp.4456,,8.47925,216.0952256,2018.569838
cmp.4457,,8.4837,104.0788062,1774.259109
cmp.4458,,8.488166667,104.1345214,1555.040486
cmp.4460,,8.492616667,496.3394875,33565.49798
cmp.4462,,8.497066667,105.104453,1728.816802
cmp.4461,,8.497066667,105.1136785,935.9524291
cmp.4463,,8.505983333,216.093728,1169.365385
cmp.4465,,8.51045,104.1351585,3228.860324
cmp.4464,,8.51045,163.1228788,403208.584
cmp.4466,,8.51045,599.3897828,67556.0749
cmp.4467,,8.519366667,145.9543576,14177.25506
cmp.4468,,8.519366667,116.9722114,53101.82389
cmp.4469,,8.523816667,114.9565537,16941.96862
cmp.4470,,8.532733333,160.1331337,1467148.5
cmp.4471,,8.532733333,300.1984771,60301.47065
cmp.4473,,8.532733333,125.9724224,4904.936235
cmp.4474,,8.5372,186.9809219,293386.4403
cmp.4475,,8.5372,189.1215787,289.0475709
cmp.4481,,8.54165,163.9648944,55930.27935
cmp.4476,,8.54165,184.9855123,879546.42
cmp.4480,,8.54165,141.9833484,59721.41802
cmp.4477,,8.54165,143.9589669,233501.5304
cmp.4478,,8.54165,139.9878378,196725.6771
cmp.4479,,8.54165,161.9694723,171868.6215
cmp.4482,,8.546116667,170.0325468,452409.2945
cmp.4484,,8.546116667,172.0306484,29861.96862
cmp.4483,,8.546116667,140.9959146,63080.73279
cmp.4485,,8.546116667,171.0359075,16248.76012
cmp.4489,,8.550566667,176.0406025,10940.59514
cmp.4488,,8.550566667,133.0801289,138667.0263
cmp.4487,,8.550566667,285.1279069,242457.2692
cmp.4491,,8.555033333,136.0481308,228016.6953
cmp.4490,,8.555033333,154.0586236,520848.587
cmp.4493,,8.555033333,105.1117496,155.6052632
cmp.4492,,8.555033333,263.1460216,147011.6356
cmp.4495,,8.559483333,118.9676159,16505.86134
cmp.4494,,8.559483333,155.0619638,13616.84211
cmp.4496,,8.56395,152.0220325,33965.84615
cmp.4497,,8.57285,111.0206033,5732.746964
cmp.4500,,8.581766667,189.1256803,76.92611336
cmp.4499,,8.581766667,105.1117613,31.97773279
cmp.4498,,8.581766667,226.0119978,108436.6265
cmp.4501,,8.5996,189.1233633,25324.36943
cmp.4502,,8.5996,99.51277342,2783.572874
cmp.4503,,8.612983333,291.1659809,25351.8917
cmp.4504,,8.617433333,313.1479696,25394.92611
cmp.4506,,8.630816667,160.0967513,440423.747
cmp.4507,,8.630816667,159.0763676,210548.3047
cmp.4508,,8.630816667,113.0712832,13462.58401
cmp.4509,,8.635266667,182.0787344,156875.8765
cmp.4511,,8.635266667,198.0848168,83133.44028
cmp.4510,,8.635266667,198.0525894,99761.62045
cmp.4513,,8.635266667,177.1061957,17769.59312
cmp.4512,,8.635266667,145.9528177,82.73987854
cmp.4515,,8.639733333,220.0665711,22524.68725
cmp.4514,,8.639733333,132.10199,2161.718623
cmp.4516,,8.6531,175.1077163,29888.95243
cmp.4517,,8.65755,276.1439581,23311.14879
cmp.4518,,8.662016667,496.3394384,10467.45951
cmp.4519,,8.67985,140.961636,83096.07794
cmp.4520,,8.6843,170.0964384,1977.180162
cmp.4521,,8.693216667,148.0967868,9601.688259
cmp.4523,,8.715516667,185.1284968,101412.9929
cmp.4522,,8.715516667,144.1018918,165451.9889
cmp.4524,,8.733333333,758.568473,171884.7601
cmp.4525,,8.746716667,152.0682307,1303.592105
cmp.4526,,8.760083333,152.036835,1596.295547
cmp.4527,,8.760083333,260.1491781,20595.18623
cmp.4528,,8.769,152.0384265,156.8937247
cmp.4530,,8.777916667,94.06573888,12897.66296
cmp.4531,,8.782383333,354.0115995,55263.8583
cmp.4532,,8.782383333,155.1290873,2370.470648
cmp.4534,,8.786833333,153.0393919,123.3360324
cmp.4533,,8.786833333,192.0617315,31509.08704
cmp.4535,,8.7913,128.0193892,97102.14271
cmp.4537,,8.79575,110.0090613,52340.89474
cmp.4536,,8.79575,151.035211,304972.5294
cmp.4539,,8.79575,202.1438158,8960.690283
cmp.4538,,8.79575,169.0457446,31098.16498
cmp.4541,,8.800216667,143.9572787,2.072874494
cmp.4540,,8.800216667,308.1522007,39760.22368
cmp.4544,,8.804666667,131.0896878,29026.76215
cmp.4542,,8.804666667,130.0863488,469138.1953
cmp.4543,,8.804666667,172.1331106,53482.78239
cmp.4545,,8.809133333,152.0681555,24111.86842
cmp.4546,,8.809133333,157.9746473,29633.23988
cmp.4547,,8.818033333,351.0127852,190575.6377
cmp.4550,,8.8225,84.08145942,4694.074899
cmp.4548,,8.8225,349.0173521,495356.8563
cmp.4549,,8.8225,152.0387387,1346.989879
cmp.4551,,8.82695,279.1588756,73990.98684
cmp.4552,,8.840333333,176.1281385,26397.96457
cmp.4553,,8.844783333,204.1987741,22419.47976
cmp.4555,,8.862616667,151.0477534,13764.10324
cmp.4554,,8.862616667,130.0693278,13723.15688
cmp.4558,,8.867083333,204.1153089,1820.771255
cmp.4557,,8.867083333,145.0495094,38985.22672
cmp.4556,,8.867083333,129.0659592,284616.5192
cmp.4560,,8.871533333,205.1262482,2288162.671
cmp.4561,,8.871533333,85.0288511,19630.8087
cmp.4562,,8.871533333,83.0610797,5211.575911
cmp.4564,,8.876,205.1198868,3704.517206
cmp.4563,,8.876,226.1048128,47693.71154
cmp.4565,,8.884916667,204.0457103,15092.26619
cmp.4566,,8.889366667,260.1491677,2858.574899
cmp.4567,,8.893816667,262.1646989,25190.57996
cmp.4568,,8.893816667,310.0217851,21879.95445
cmp.4569,,8.898283333,168.5954242,9953.110324
cmp.4570,,8.902733333,354.0116244,49410.79352
cmp.4571,,8.925033333,336.1832445,9968.782389
cmp.4572,,8.929483333,474.7192201,22148.98279
cmp.4573,,8.93395,206.1310305,1794.684211
cmp.4574,,8.9384,158.0793696,6970.847166
cmp.4575,,8.947316667,208.0392218,49633.12854
cmp.4576,,8.947316667,463.728324,11432.15081
cmp.4579,,8.969616667,152.947021,23038.27429
cmp.4578,,8.969616667,167.0127066,497649.75
cmp.4581,,8.974066667,452.737163,18316.64271
cmp.4580,,8.974066667,143.9967842,140320.8492
cmp.4582,,8.97855,146.1175125,677778.6265
cmp.4584,,8.97855,84.9603715,287055.1883
cmp.4583,,8.97855,146.0717335,4536.730769
cmp.4587,,8.982983333,185.0233526,57172.50304
cmp.4586,,8.982983333,147.1208815,51517.71255
cmp.4585,,8.982983333,125.9863973,518678.916
cmp.4588,,8.99635,204.0474916,23382.26822
cmp.4589,,9.009733333,122.5473277,40005.18725
cmp.4590,,9.01865,262.1647218,3039.539474
cmp.4591,,9.027566667,204.0463327,2929.224696
cmp.4592,,9.036483333,204.2018239,1529.558704
cmp.4594,,9.040933333,200.0681847,18431.4747
cmp.4595,,9.0454,204.199164,1371.503036
cmp.4597,,9.054316667,102.0917309,16522.82389
cmp.4596,,9.054316667,188.1280406,112361.1518
cmp.4598,,9.058766667,163.1155971,4416548.564
cmp.4599,,9.058766667,162.1667939,262822.2237
cmp.4600,,9.058766667,184.0943055,165960.8613
cmp.4601,,9.058766667,323.2174446,80897.83401
cmp.4604,,9.063216667,345.1993823,44830.55567
cmp.4603,,9.063216667,162.0578876,247318.9545
cmp.4605,,9.067683333,204.0484833,419.3977733
cmp.4606,,9.094433333,146.1189697,7623.394737
cmp.4607,,9.10335,160.0369793,19014.77429
cmp.4608,,9.10335,157.9745154,2465.854251
cmp.4609,,9.1078,138.0549301,711735.7024
cmp.4610,,9.1078,176.0107456,9451.071862
cmp.4611,,9.112266667,147.1208655,4481.230769
cmp.4612,,9.116716667,131.1179848,17690.11842
cmp.4613,,9.121183333,146.0717485,409.6923077
cmp.4614,,9.121183333,118.1203033,3335.360324
cmp.4616,,9.147916667,143.081499,26280.50607
cmp.4615,,9.147916667,162.0593897,6691.644737
cmp.4617,,9.152383333,144.1019296,4010.928138
cmp.4618,,9.179133333,118.0518394,29327.77024
cmp.4619,,9.179133333,162.1068577,2961.567814
cmp.4621,,9.183583333,279.1911934,191557.3613
cmp.4620,,9.183583333,162.1667395,105060.3968
cmp.4622,,9.183583333,301.1731115,88885.08097
cmp.4623,,9.183583333,141.0715199,16791.78947
cmp.4628,,9.1925,235.1650329,156695.1812
cmp.4629,,9.1925,119.08978,1039238.608
cmp.4626,,9.1925,140.0681026,484314.1083
cmp.4627,,9.1925,156.0420213,156313.9322
cmp.4625,,9.1925,257.1468704,1684192.772
cmp.4632,,9.196966667,323.2173692,6187.297571
cmp.4631,,9.196966667,118.0533684,25287.21255
cmp.4630,,9.196966667,118.120792,44738.74291
cmp.4633,,9.205883333,120.0931462,8413.111336
cmp.4634,,9.232616667,217.0818823,334975.3796
cmp.4635,,9.241533333,118.1197726,11101.00607
cmp.4636,,9.246,173.0920438,108296.4453
cmp.4637,,9.25045,118.0524873,11926.93623
cmp.4638,,9.268283333,162.1672956,11877.71255
cmp.4639,,9.268283333,162.0568878,5832.007085
cmp.4640,,9.2995,158.0798648,1482.76417
cmp.4641,,9.2995,229.1181599,31983.16903
cmp.4642,,9.2995,189.0869073,24624.07186
cmp.4643,,9.326233333,157.9745949,6988.598178
cmp.4644,,9.3307,181.9881971,3932.669028
cmp.4645,,9.33515,279.1589156,37443.39879
cmp.4646,,9.35745,144.1482001,5716.438259
cmp.4647,,9.35745,217.1543973,30889.04352
cmp.4648,,9.38865,182.0576371,7928.489879
cmp.4649,,9.3931,146.1085257,16943.59818
cmp.4650,,9.402016667,166.0837522,115400.836
cmp.4652,,9.406483333,144.1465271,20066.65891
cmp.4651,,9.406483333,144.0564396,78337.57895
cmp.4653,,9.410933333,132.101973,67312.71964
cmp.4657,,9.4154,145.1051316,1114562.176
cmp.4656,,9.4154,287.1963303,60277.6336
cmp.4655,,9.4154,309.178146,399934.6589
cmp.4654,,9.4154,144.1018677,14728270.2
cmp.4658,,9.41985,144.1476822,38706.23381
cmp.4659,,9.424316667,158.1175155,288308.0071
cmp.4660,,9.437683333,318.2133486,562904.4453
cmp.4661,,9.451066667,332.2289926,32511.63664
cmp.4663,,9.455516667,371.2123141,80015.03947
cmp.4664,,9.459983333,197.1008434,132453.6417
cmp.4668,,9.459983333,158.092534,26872.32085
cmp.4665,,9.459983333,349.230388,72593.31781
cmp.4666,,9.459983333,217.0818671,18369.11943
cmp.4667,,9.459983333,219.0825301,60060.24291
cmp.4669,,9.464433333,292.1977161,72709.1164
cmp.4670,,9.468883333,217.1543615,11073.73077
cmp.4671,,9.47335,189.1345162,184067.6336
cmp.4672,,9.482266667,141.1134162,65435.97368
cmp.4673,,9.5001,144.1475609,6114.030364
cmp.4674,,9.5313,157.974773,11403.37449
cmp.4676,,9.540216667,179.1071615,2104.446356
cmp.4675,,9.540216667,119.1181569,21745.94028
cmp.4677,,9.598166667,177.0608755,29402.06073
cmp.4678,,9.598166667,72.08158337,112577.7156
cmp.4679,,9.607083333,179.0047569,12874.07996
cmp.4680,,9.629383333,155.079013,80653.14069
cmp.4681,,9.633833333,100.1116054,416.7682186
cmp.4682,,9.64275,166.0863046,35855.93219
cmp.4683,,9.651666667,116.0709168,349917.8117
cmp.4685,,9.651666667,115.0869152,75512.86943
cmp.4686,,9.651666667,134.1005767,19706.25607
cmp.4688,,9.656116667,70.06592779,8764.589069
cmp.4690,,9.6695,214.0087092,2082.138664
cmp.4689,,9.6695,229.1545539,1158085.788
cmp.4691,,9.678416667,132.0908813,157.3815789
cmp.4692,,9.687333333,185.0686767,17896.94534
cmp.4693,,9.691783333,169.0946671,431921.1549
cmp.4694,,9.691783333,359.1638671,92173.64271
cmp.4695,,9.691783333,147.1608568,1960.002024
cmp.4703,,9.69625,131.0896868,63552.56275
cmp.4698,,9.69625,84.08146508,44170.57389
cmp.4699,,9.69625,191.076544,160762.3816
cmp.4701,,9.69625,689.3212324,7023.6417
cmp.4702,,9.69625,148.1160558,189353.8107
cmp.4697,,9.69625,130.0863523,1006902.671
cmp.4700,,9.69625,129.1023585,47959.63259
cmp.4704,,9.705166667,527.2514144,82854.56984
cmp.4705,,9.709616667,226.1161482,21278.91194
cmp.4706,,9.745283333,203.1391384,6747.462551
cmp.4708,,9.767566667,100.1116078,223.1477733
cmp.4707,,9.767566667,441.787737,30814.14575
cmp.4709,,9.772033333,225.1206358,1788.682186
cmp.4710,,9.825516667,178.0861985,55371.90182
cmp.4711,,9.829983333,191.1388807,32401.49798
cmp.4712,,9.847816667,176.1275564,1797.149798
cmp.4713,,9.852266667,178.0586119,409763.9332
cmp.4716,,9.856733333,157.0801071,51932.09413
cmp.4715,,9.856733333,110.0716595,103524.6468
cmp.4717,,9.861183333,157.9746919,4837.720648
cmp.4718,,9.89685,200.0405335,114444.0344
cmp.4719,,9.9013,132.1019864,35603.53947
cmp.4721,,9.936966667,204.1535604,165961.5142
cmp.4722,,9.945883333,176.1266773,37.7611336
cmp.4723,,9.950333333,157.9747045,3532.25
cmp.4724,,9.968166667,181.9882436,2379.547571
cmp.4725,,9.977083333,146.117526,12393.76215
cmp.4726,,9.994916667,161.1283782,405830.585
cmp.4727,,9.994916667,215.0101229,1713.901822
cmp.4728,,10.00383333,188.1756447,155462.0202
cmp.4729,,10.06625,157.9744745,1846.483806
cmp.4730,,10.07516667,157.974257,1541.194332
cmp.4731,,10.07961667,433.3310306,3493.12753
cmp.4732,,10.14203333,157.0806854,1187.182186
cmp.4733,,10.15986667,174.112395,16294.87652
cmp.4734,,10.18661667,170.096342,19894.17308
cmp.4735,,10.19998333,157.0806067,1200.263158
cmp.4736,,10.21335,157.0801184,1312.8583
cmp.4737,,10.2401,178.0862444,19042.75607
cmp.4738,,10.26241667,157.0801995,803.8006073
cmp.4739,,10.27576667,157.9744996,918.9665992
cmp.4740,,10.28913333,170.0923485,490315.337
cmp.4741,,10.28913333,241.1545259,280516.3492
cmp.4742,,10.2936,157.9745072,802.7165992
cmp.4743,,10.3248,214.1789268,555.4908907
cmp.4744,,10.3248,157.9746517,13369.41498
cmp.4745,,10.33371667,157.0801948,2697.671053
cmp.4746,,10.37383333,538.7853305,18507.06579
cmp.4747,,10.38275,542.2802792,73409.62449
cmp.4748,,10.39166667,279.1588358,978450.5911
cmp.4749,,10.39166667,552.7696814,19625.64777
cmp.4750,,10.39166667,178.0862587,15603.63563
cmp.4751,,10.40058333,541.7788022,142930.4899
cmp.4752,,10.40505,530.7878704,414014.4413
cmp.4753,,10.4095,531.2894249,207234.2844
cmp.4754,,10.4407,170.0963247,26112.95142
cmp.4756,,10.48975,217.1072773,6113.317814
cmp.4755,,10.48975,229.1545451,857022.3785
cmp.4757,,10.49866667,214.1232264,117.9331984
cmp.4758,,10.5789,113.1076808,60446.25506
cmp.4759,,10.58336667,175.1440778,170579.586
cmp.4760,,10.59673333,157.9746999,4582.32085
cmp.4761,,10.60565,214.0060838,8186.259109
cmp.4762,,10.75721667,157.974071,1708.197368
cmp.4764,,10.76613333,280.0918055,523267.0951
cmp.4765,,10.76613333,104.1074488,39092.82287
cmp.4766,,10.79288333,159.1490985,16857.19636
cmp.4767,,10.82855,217.1072872,5001.156883
cmp.4768,,10.85083333,214.1240554,77.02530364
cmp.4769,,10.85975,214.1792439,554.5050607
cmp.4770,,10.8642,214.1701983,5370.708502
cmp.4771,,10.89541667,170.0923593,417095.1387
cmp.4772,,10.93553333,232.0139557,9133.388664
cmp.4773,,10.95781667,157.9741568,3672.463563
cmp.4774,,10.95781667,214.1701477,5319.102227
cmp.4775,,10.96228333,122.0954203,7.613360324
cmp.4776,,10.97565,217.1070788,7244.115385
