Compound_ID,MZ,RT,Intensity,Metabolite
1.64_88.0223m/z,88.0223,1.64,1838.84,
1.78_88.0223m/z,88.0223,1.78,1036.98,
4.75_88.0400m/z,88.04,4.75,8.57,
5.30_88.0400m/z,88.04,5.3,0.91,
7.74_88.0400m/z,88.04,7.74,1797.32,
5.42_88.0400m/z,88.04,5.42,0.36,
16.00_88.0400m/z,88.04,16,30.29,
5.73_88.0401m/z,88.0401,5.73,1.11,
8.31_88.0401m/z,88.0401,8.31,446.51,
4.16_88.0642m/z,88.0642,4.16,78.98,
2.00_88.0643m/z,88.0643,2,50.42,
16.01_88.0764m/z,88.0764,16.01,668.49,
7.43_88.0764m/z,88.0764,7.43,1976,
6.82_88.0764m/z,88.0764,6.82,2285.94,
0.37_88.0764m/z,88.0764,0.37,22477.63,
0.36_88.1128m/z,88.1128,0.36,1330.94,
7.63_88.1128m/z,88.1128,7.63,3092.55,
8.72_88.9533m/z,88.9533,8.72,1508.44,
2.29_89.0596m/z,89.0596,2.29,0.25,
4.03_89.0596m/z,89.0596,4.03,0.43,
2.45_89.0597m/z,89.0597,2.45,0.22,
2.40_89.0597m/z,89.0597,2.4,0.46,
1.97_89.0597m/z,89.0597,1.97,0.73,
0.36_89.0603m/z,89.0603,0.36,845.42,
6.91_89.0604m/z,89.0604,6.91,1708.26,
4.21_89.0604m/z,89.0604,4.21,9285.21,
4.76_89.0604m/z,89.0604,4.76,9231.6,
5.46_89.0604m/z,89.0604,5.46,1626.47,
1.94_89.0604m/z,89.0604,1.94,7072.08,
3.85_89.0604m/z,89.0604,3.85,20748.85,
1.78_89.0604m/z,89.0604,1.78,1934.54,
0.42_89.0605m/z,89.0605,0.42,7017.47,
1.51_89.0605m/z,89.0605,1.51,22880.95,
2.36_89.0613m/z,89.0613,2.36,0.46,
2.25_89.0613m/z,89.0613,2.25,0.42,
9.37_89.1081m/z,89.1081,9.37,735.25,
5.62_89.5074m/z,89.5074,5.62,21.67,
6.13_89.5074m/z,89.5074,6.13,10.97,
4.72_89.5074m/z,89.5074,4.72,24.38,
5.59_89.5075m/z,89.5075,5.59,21.66,
5.78_89.5075m/z,89.5075,5.78,22.04,
4.60_89.5075m/z,89.5075,4.6,18.29,
6.25_89.5075m/z,89.5075,6.25,7.17,
5.13_89.5075m/z,89.5075,5.13,30.69,
5.18_89.5075m/z,89.5075,5.18,24.44,
6.34_89.5075m/z,89.5075,6.34,6.05,
4.75_89.5075m/z,89.5075,4.75,61.33,
5.84_89.5075m/z,89.5075,5.84,13.04,
5.67_89.5075m/z,89.5075,5.67,17.25,
4.91_89.5075m/z,89.5075,4.91,13.44,
5.33_89.5075m/z,89.5075,5.33,69.24,
4.82_89.5075m/z,89.5075,4.82,24.61,
5.10_89.5075m/z,89.5075,5.1,18,
5.26_89.5075m/z,89.5075,5.26,17.61,
7.89_90.0534m/z,90.0534,7.89,8.36,
16.00_90.0557m/z,90.0557,16,964.47,
2.30_90.0557m/z,90.0557,2.3,8751.94,
8.49_90.0565m/z,90.0565,8.49,2.97,
8.44_90.0565m/z,90.0565,8.44,1.48,
8.52_90.0565m/z,90.0565,8.52,1.18,
8.47_90.0565m/z,90.0565,8.47,1.13,
7.91_90.0920m/z,90.092,7.91,11394.43,
7.03_90.0920m/z,90.092,7.03,12220.68,
2.20_90.0921m/z,90.0921,2.2,6624.03,
0.62_90.0921m/z,90.0921,0.62,38983.9,
7.45_90.0921m/z,90.0921,7.45,5237.35,
8.74_90.5266m/z,90.5266,8.74,22821.79,
7.77_90.9773m/z,90.9773,7.77,372.12,
6.99_90.9773m/z,90.9773,6.99,3203.24,
7.37_90.9773m/z,90.9773,7.37,1749946.31,
7.73_90.9774m/z,90.9774,7.73,93.2,
7.38_90.9819m/z,90.9819,7.38,0.54,
7.36_90.9820m/z,90.982,7.36,0.38,
8.75_91.0282m/z,91.0282,8.75,407.92,
4.69_91.0545m/z,91.0545,4.69,20237.31,
0.36_91.0548m/z,91.0548,0.36,883.64,
7.88_91.0590m/z,91.059,7.88,5331.04,
8.37_91.0590m/z,91.059,8.37,32.91,
1.72_92.0478m/z,92.0478,1.72,1.5,
1.85_92.0496m/z,92.0496,1.85,111.52,
1.73_92.0496m/z,92.0496,1.73,260.51,
16.00_92.0713m/z,92.0713,16,112.54,
0.34_93.0453m/z,93.0453,0.34,153.31,
8.24_93.0574m/z,93.0574,8.24,16.1,
1.73_93.0576m/z,93.0576,1.73,23.9,
1.85_93.0705m/z,93.0705,1.85,1219.25,
2.32_93.0705m/z,93.0705,2.32,661.53,
1.91_93.0706m/z,93.0706,1.91,2201.46,
2.40_93.0706m/z,93.0706,2.4,1866.78,
1.76_93.0706m/z,93.0706,1.76,1230.55,
1.84_93.4567m/z,93.4567,1.84,20.8,
8.59_94.0457m/z,94.0457,8.59,11681.03,
1.85_94.0527m/z,94.0527,1.85,98.34,
0.34_94.0531m/z,94.0531,0.34,897.38,
16.01_94.0532m/z,94.0532,16.01,11.4,
8.62_94.0658m/z,94.0658,8.62,33157.91,
2.60_94.0658m/z,94.0658,2.6,286.59,
7.97_94.0658m/z,94.0658,7.97,64.49,
1.86_94.0783m/z,94.0783,1.86,33.55,
8.59_94.5462m/z,94.5462,8.59,1082.44,
2.86_95.0134m/z,95.0134,2.86,772.42,
0.36_95.0497m/z,95.0497,0.36,289.83,
16.01_95.0498m/z,95.0498,16.01,81.54,
1.85_95.0606m/z,95.0606,1.85,57.21,
0.34_95.0608m/z,95.0608,0.34,26.88,
16.01_95.0610m/z,95.061,16.01,148.66,
8.62_95.0628m/z,95.0628,8.62,14.67,
0.36_95.0861m/z,95.0861,0.36,117.08,
2.93_95.0862m/z,95.0862,2.93,177.21,
3.61_95.0862m/z,95.0862,3.61,275.99,
2.31_95.0862m/z,95.0862,2.31,7035.53,
1.67_95.0862m/z,95.0862,1.67,22473.75,
3.56_95.0862m/z,95.0862,3.56,202.39,
1.92_95.0862m/z,95.0862,1.92,4265.35,
1.36_95.0862m/z,95.0862,1.36,1367.48,
3.41_95.0862m/z,95.0862,3.41,196.33,
3.88_95.0862m/z,95.0862,3.88,297.44,
1.16_95.0862m/z,95.0862,1.16,929.25,
0.71_95.0862m/z,95.0862,0.71,3615.57,
6.07_96.0450m/z,96.045,6.07,15108.43,
1.18_96.0450m/z,96.045,1.18,37008.61,
3.67_96.0450m/z,96.045,3.67,2144.27,
16.00_96.0688m/z,96.0688,16,38.23,
0.36_96.0813m/z,96.0813,0.36,333.18,
1.98_96.0814m/z,96.0814,1.98,67.97,
4.77_97.0290m/z,97.029,4.77,7418.12,
3.09_97.0290m/z,97.029,3.09,255.91,
4.52_97.0290m/z,97.029,4.52,649.31,
4.33_97.0290m/z,97.029,4.33,4970.1,
3.64_97.0290m/z,97.029,3.64,8935.72,
3.17_97.0290m/z,97.029,3.17,593.06,
3.01_97.0402m/z,97.0402,3.01,288.65,
3.04_97.0403m/z,97.0403,3.04,288.39,
1.18_97.0484m/z,97.0484,1.18,1830.91,
0.36_97.0653m/z,97.0653,0.36,37.23,
1.78_97.0654m/z,97.0654,1.78,2144.02,
2.46_97.0654m/z,97.0654,2.46,2802.31,
3.44_97.0654m/z,97.0654,3.44,3518.46,
1.00_97.0654m/z,97.0654,1,1559.71,
1.40_97.0654m/z,97.0654,1.4,1467.96,
2.04_97.0654m/z,97.0654,2.04,128.4,
1.92_97.0654m/z,97.0654,1.92,2516.16,
2.31_97.0654m/z,97.0654,2.31,615.89,
2.22_97.0654m/z,97.0654,2.22,1187.77,
0.36_97.0766m/z,97.0766,0.36,68.28,
0.61_97.0767m/z,97.0767,0.61,293.19,
1.90_97.1018m/z,97.1018,1.9,4551.84,
2.31_97.1018m/z,97.1018,2.31,871.42,
1.62_97.1018m/z,97.1018,1.62,17474.19,
3.31_97.1018m/z,97.1018,3.31,4571.85,
5.59_97.5150m/z,97.515,5.59,2.24,
6.51_97.9693m/z,97.9693,6.51,16.73,
13.25_97.9694m/z,97.9694,13.25,170,
5.59_97.9694m/z,97.9694,5.59,91.02,
13.19_97.9694m/z,97.9694,13.19,211.41,
12.61_97.9694m/z,97.9694,12.61,150.56,
6.08_97.9694m/z,97.9694,6.08,44.79,
6.12_97.9694m/z,97.9694,6.12,58.02,
14.30_97.9694m/z,97.9694,14.3,187.85,
5.68_97.9694m/z,97.9694,5.68,65.25,
5.77_97.9694m/z,97.9694,5.77,30.01,
14.85_97.9694m/z,97.9694,14.85,191.71,
5.75_97.9694m/z,97.9694,5.75,34.27,
14.82_97.9694m/z,97.9694,14.82,191.61,
5.88_97.9694m/z,97.9694,5.88,60.39,
5.33_97.9694m/z,97.9694,5.33,28.79,
10.78_97.9694m/z,97.9694,10.78,52.07,
0.34_98.0480m/z,98.048,0.34,46.43,
16.00_98.0482m/z,98.0482,16,13.81,
8.18_98.0583m/z,98.0583,8.18,438.55,
3.95_98.0606m/z,98.0606,3.95,180.13,
16.01_98.0692m/z,98.0692,16.01,1,
16.01_98.0719m/z,98.0719,16.01,3999.75,
0.35_98.0719m/z,98.0719,0.35,23.06,
1.87_98.0732m/z,98.0732,1.87,135.28,
16.00_98.0968m/z,98.0968,16,32.79,
0.35_98.0969m/z,98.0969,0.35,1866.67,
6.86_98.0970m/z,98.097,6.86,1119.56,
2.30_98.0970m/z,98.097,2.3,1063.22,
0.58_98.0971m/z,98.0971,0.58,298.26,
1.66_98.0982m/z,98.0982,1.66,353.9,
1.92_98.1051m/z,98.1051,1.92,15.5,
16.00_98.5126m/z,98.5126,16,262.72,
4.24_98.5126m/z,98.5126,4.24,16.16,
4.75_98.5126m/z,98.5126,4.75,1057.69,
13.19_98.5126m/z,98.5126,13.19,87.46,
15.18_98.5126m/z,98.5126,15.18,60.81,
5.78_98.5126m/z,98.5126,5.78,625.74,
5.59_98.5126m/z,98.5126,5.59,348.1,
14.65_98.5126m/z,98.5126,14.65,60.02,
4.59_98.5126m/z,98.5126,4.59,1127.18,
6.07_98.5127m/z,98.5127,6.07,505.77,
12.92_98.5127m/z,98.5127,12.92,45.25,
12.76_98.5127m/z,98.5127,12.76,42.57,
6.34_98.5127m/z,98.5127,6.34,116.89,
5.67_98.5127m/z,98.5127,5.67,249.95,
15.15_98.5127m/z,98.5127,15.15,61.51,
5.33_98.5127m/z,98.5127,5.33,1449.66,
14.85_98.5127m/z,98.5127,14.85,122.24,
5.88_98.5127m/z,98.5127,5.88,231.5,
5.13_98.5127m/z,98.5127,5.13,651.36,
14.30_98.5127m/z,98.5127,14.3,59.54,
13.90_98.5127m/z,98.5127,13.9,57.81,
12.86_98.5127m/z,98.5127,12.86,44.46,
13.36_98.5127m/z,98.5127,13.36,51.93,
13.15_98.5127m/z,98.5127,13.15,49.85,
10.78_98.5127m/z,98.5127,10.78,12.67,
11.18_98.5127m/z,98.5127,11.18,13.53,
10.64_98.5127m/z,98.5127,10.64,2.47,
10.82_98.5127m/z,98.5127,10.82,3.94,
1.76_98.9848m/z,98.9848,1.76,27011.96,
4.75_99.0143m/z,99.0143,4.75,12.36,
4.83_99.0446m/z,99.0446,4.83,991.04,
4.31_99.0446m/z,99.0446,4.31,728.5,
1.79_99.0447m/z,99.0447,1.79,1490.98,
3.54_99.0447m/z,99.0447,3.54,112.37,
1.73_99.0555m/z,99.0555,1.73,63.15,
16.00_99.0558m/z,99.0558,16,137.92,
2.47_99.0559m/z,99.0559,2.47,289.71,
0.92_99.0559m/z,99.0559,0.92,160.16,
16.01_99.0752m/z,99.0752,16.01,169.04,
5.49_99.0810m/z,99.081,5.49,10157.01,
4.22_99.0810m/z,99.081,4.22,1517.33,
1.96_99.0811m/z,99.0811,1.96,13863.13,
4.25_99.0819m/z,99.0819,4.25,3.45,
4.17_99.0819m/z,99.0819,4.17,7.75,
5.50_99.0820m/z,99.082,5.5,31.26,
5.42_99.0820m/z,99.082,5.42,16.35,
4.19_99.0820m/z,99.082,4.19,0.65,
4.16_99.0820m/z,99.082,4.16,4.41,
5.45_99.0820m/z,99.082,5.45,6.7,
7.98_99.0897m/z,99.0897,7.98,6.33,
8.01_99.0898m/z,99.0898,8.01,3.1,
8.00_99.0916m/z,99.0916,8,7505.17,
16.01_99.0922m/z,99.0922,16.01,121.77,
0.36_99.0922m/z,99.0922,0.36,707,
0.36_99.1047m/z,99.1047,0.36,18.89,
1.60_99.1174m/z,99.1174,1.6,37.22,
1.67_99.4161m/z,99.4161,1.67,21.72,
8.43_99.5128m/z,99.5128,8.43,2428,
8.89_99.5316m/z,99.5316,8.89,122.55,
8.74_99.5317m/z,99.5317,8.74,3361.44,
8.60_100.0249m/z,100.0249,8.6,113.05,
8.57_100.0249m/z,100.0249,8.57,112.49,
8.73_100.0333m/z,100.0333,8.73,2.66,
0.34_100.0398m/z,100.0398,0.34,64.44,
16.00_100.0510m/z,100.051,16,3.36,
0.35_100.0511m/z,100.0511,0.35,18.69,
6.40_100.0511m/z,100.0511,6.4,2752.08,
4.27_100.0753m/z,100.0753,4.27,44.54,
4.34_100.0763m/z,100.0763,4.34,82164.49,
1.90_100.0763m/z,100.0763,1.9,22704.17,
4.43_100.0844m/z,100.0844,4.43,52.72,
0.36_100.1097m/z,100.1097,0.36,21.21,
8.21_100.1117m/z,100.1117,8.21,2.73,
0.36_100.1127m/z,100.1127,0.36,146331.91,
0.34_100.9360m/z,100.936,0.34,97.12,
3.98_101.0425m/z,101.0425,3.98,44.79,
1.93_101.0603m/z,101.0603,1.93,3384.24,
1.78_101.0603m/z,101.0603,1.78,399.78,
7.22_101.0705m/z,101.0705,7.22,0.68,
7.20_101.0705m/z,101.0705,7.2,3.99,
7.28_101.0705m/z,101.0705,7.28,1.81,
16.01_101.0715m/z,101.0715,16.01,426.75,
8.11_101.0715m/z,101.0715,8.11,29559.76,
6.93_101.0715m/z,101.0715,6.93,82593.11,
6.48_101.0715m/z,101.0715,6.48,191965.9,
0.85_101.0796m/z,101.0796,0.85,1849.92,
0.34_101.0966m/z,101.0966,0.34,50.4,
16.01_101.0966m/z,101.0966,16.01,61.48,
1.90_101.0967m/z,101.0967,1.9,2002.49,
8.02_101.1078m/z,101.1078,8.02,19.95,
8.06_101.1078m/z,101.1078,8.06,44.94,
7.90_101.1079m/z,101.1079,7.9,21345,
6.39_101.1079m/z,101.1079,6.39,107.61,
9.73_101.1079m/z,101.1079,9.73,962.88,
0.36_101.1204m/z,101.1204,0.36,1188.96,
0.35_101.6219m/z,101.6219,0.35,18.85,
1.83_101.7772m/z,101.7772,1.83,5.08,
8.73_102.0344m/z,102.0344,8.73,28745.68,
9.05_102.0344m/z,102.0344,9.05,244.89,
9.12_102.0344m/z,102.0344,9.12,298.59,
9.16_102.0344m/z,102.0344,9.16,761.62,
9.58_102.0344m/z,102.0344,9.58,109.36,
9.70_102.0345m/z,102.0345,9.7,99.05,
6.06_102.0554m/z,102.0554,6.06,110.24,
8.76_102.0554m/z,102.0554,8.76,307.16,
16.00_102.0555m/z,102.0555,16,146.11,
8.10_102.0555m/z,102.0555,8.1,2270.8,
9.05_102.0555m/z,102.0555,9.05,546.96,
7.69_102.0555m/z,102.0555,7.69,12031.73,
10.52_102.0555m/z,102.0555,10.52,101.05,
10.36_102.0555m/z,102.0555,10.36,1594.35,
7.12_102.0555m/z,102.0555,7.12,814.79,
1.96_102.0555m/z,102.0555,1.96,109.21,
0.35_102.0667m/z,102.0667,0.35,31.5,
4.44_102.0667m/z,102.0667,4.44,16812.72,
6.47_102.0668m/z,102.0668,6.47,599.89,
6.48_102.0684m/z,102.0684,6.48,4.07,
6.95_102.0748m/z,102.0748,6.95,3721.85,
8.84_102.0917m/z,102.0917,8.84,893.5,
0.36_102.0919m/z,102.0919,0.36,18.03,
2.39_102.0919m/z,102.0919,2.39,3592.56,
1.30_102.0919m/z,102.0919,1.3,1041.2,
0.85_102.0919m/z,102.0919,0.85,2068.84,
6.55_102.1272m/z,102.1272,6.55,8.53,
0.36_102.1283m/z,102.1283,0.36,1256460.62,
0.60_102.1318m/z,102.1318,0.6,0.18,
0.36_102.1327m/z,102.1327,0.36,1.08,
8.74_102.5360m/z,102.536,8.74,1002.14,
0.34_102.9330m/z,102.933,0.34,63.61,
8.74_102.9707m/z,102.9707,8.74,339.69,
8.85_103.0395m/z,103.0395,8.85,4772.21,
16.00_103.0507m/z,103.0507,16,33.03,
1.77_103.0540m/z,103.054,1.77,115.89,
6.80_103.0547m/z,103.0547,6.8,3779.74,
6.06_103.0632m/z,103.0632,6.06,1.81,
0.35_103.0757m/z,103.0757,0.35,99.27,
2.90_103.0759m/z,103.0759,2.9,8346.56,
7.45_103.0871m/z,103.0871,7.45,4.01,
10.04_103.1235m/z,103.1235,10.04,8264.72,
0.36_103.1316m/z,103.1316,0.36,69996.07,
0.37_103.1344m/z,103.1344,0.37,267.78,
8.52_103.1344m/z,103.1344,8.52,114.06,
4.74_103.9560m/z,103.956,4.74,1235.19,
6.20_103.9560m/z,103.956,6.2,17196.87,
12.85_103.9560m/z,103.956,12.85,108.9,
8.39_103.9561m/z,103.9561,8.39,108.62,
15.29_103.9561m/z,103.9561,15.29,62.04,
15.49_103.9561m/z,103.9561,15.49,108.92,
10.64_103.9561m/z,103.9561,10.64,83.56,
15.47_103.9561m/z,103.9561,15.47,62.36,
11.19_103.9561m/z,103.9561,11.19,97.4,
6.97_103.9561m/z,103.9561,6.97,144.02,
15.54_103.9561m/z,103.9561,15.54,77.98,
10.78_103.9561m/z,103.9561,10.78,245.16,
8.30_103.9941m/z,103.9941,8.3,315.86,
0.35_104.0459m/z,104.0459,0.35,4.67,
7.16_104.0524m/z,104.0524,7.16,3.72,
7.12_104.0533m/z,104.0533,7.12,12896.47,
8.59_104.0682m/z,104.0682,8.59,4.13,
13.89_104.0709m/z,104.0709,13.89,77.5,
14.00_104.0709m/z,104.0709,14,76.81,
15.24_104.0709m/z,104.0709,15.24,73.09,
15.46_104.0709m/z,104.0709,15.46,72.58,
13.41_104.0709m/z,104.0709,13.41,235.07,
14.75_104.0709m/z,104.0709,14.75,74.07,
14.72_104.0709m/z,104.0709,14.72,92.63,
15.00_104.0709m/z,104.0709,15,73.21,
15.19_104.0709m/z,104.0709,15.19,72.88,
13.53_104.0710m/z,104.071,13.53,175.92,
8.39_104.0710m/z,104.071,8.39,45.04,
8.05_104.0711m/z,104.0711,8.05,122.48,
4.34_104.0711m/z,104.0711,4.34,1396.8,
6.47_104.0711m/z,104.0711,6.47,175.99,
16.00_104.0711m/z,104.0711,16,153.8,
3.61_104.0711m/z,104.0711,3.61,1013.72,
3.74_104.0711m/z,104.0711,3.74,870.14,
8.67_104.0720m/z,104.072,8.67,45.24,
8.28_104.1046m/z,104.1046,8.28,1287.37,
7.72_104.1047m/z,104.1047,7.72,84.4,
7.58_104.1047m/z,104.1047,7.58,12.18,
7.34_104.1064m/z,104.1064,7.34,29.01,
7.39_104.1065m/z,104.1065,7.39,7.96,
7.37_104.1065m/z,104.1065,7.37,7.65,
8.67_104.1065m/z,104.1065,8.67,11.32,
8.71_104.1066m/z,104.1066,8.71,2.49,
8.69_104.1066m/z,104.1066,8.69,4.46,
6.46_104.1074m/z,104.1074,6.46,84.02,
5.62_104.1074m/z,104.1074,5.62,27.36,
0.37_104.1075m/z,104.1075,0.37,715.39,
6.85_104.1075m/z,104.1075,6.85,29.53,
7.70_104.1075m/z,104.1075,7.7,903309.67,
10.50_104.1075m/z,104.1075,10.5,11637.95,
5.73_104.1075m/z,104.1075,5.73,49.67,
6.39_104.1075m/z,104.1075,6.39,68.94,
6.90_104.1075m/z,104.1075,6.9,65.92,
11.18_104.1075m/z,104.1075,11.18,78.82,
10.77_104.1076m/z,104.1076,10.77,101.16,
3.45_104.1076m/z,104.1076,3.45,47.72,
10.82_104.1076m/z,104.1076,10.82,96.97,
8.25_104.1110m/z,104.111,8.25,2.56,
8.26_104.1121m/z,104.1121,8.26,1.92,
0.36_104.1284m/z,104.1284,0.36,2.75,
8.60_104.1840m/z,104.184,8.6,4.15,
8.28_104.2198m/z,104.2198,8.28,744.88,
1.64_105.0340m/z,105.034,1.64,7266.62,
2.56_105.0340m/z,105.034,2.56,76999.1,
3.99_105.0373m/z,105.0373,3.99,62.9,
3.54_105.0373m/z,105.0373,3.54,1137.56,
3.85_105.0374m/z,105.0374,3.85,0.91,
16.00_105.0663m/z,105.0663,16,19.27,
1.70_105.0694m/z,105.0694,1.7,4.68,
0.36_105.0702m/z,105.0702,0.36,89.86,
1.93_105.0704m/z,105.0704,1.93,447.59,
1.69_105.0704m/z,105.0704,1.69,5607.35,
8.60_105.0744m/z,105.0744,8.6,2284.92,
8.58_105.0771m/z,105.0771,8.58,2.59,
8.60_105.0772m/z,105.0772,8.6,5.43,
8.29_105.1107m/z,105.1107,8.29,191639.81,
7.71_105.1108m/z,105.1108,7.71,59855.22,
8.29_105.1136m/z,105.1136,8.29,7412.38,
7.58_105.1137m/z,105.1137,7.58,11.78,
7.69_105.1137m/z,105.1137,7.69,3.33,
5.24_105.9542m/z,105.9542,5.24,199.77,
5.65_105.9542m/z,105.9542,5.65,194.35,
5.56_105.9542m/z,105.9542,5.56,129.38,
6.20_105.9542m/z,105.9542,6.2,16217.56,
10.78_105.9543m/z,105.9543,10.78,40.86,
5.15_105.9543m/z,105.9543,5.15,308.13,
5.38_105.9543m/z,105.9543,5.38,181.7,
3.55_106.0407m/z,106.0407,3.55,23.42,
7.99_106.0867m/z,106.0867,7.99,7454.23,
8.29_106.1078m/z,106.1078,8.29,39.98,
7.58_106.1117m/z,106.1117,7.58,34.34,
7.60_106.9510m/z,106.951,7.6,3356.44,
3.41_107.0331m/z,107.0331,3.41,2.42,
3.49_107.0331m/z,107.0331,3.49,1.99,
2.60_107.0496m/z,107.0496,2.6,93.28,
6.81_107.0496m/z,107.0496,6.81,655.52,
3.61_107.0496m/z,107.0496,3.61,71.56,
4.09_107.0530m/z,107.053,4.09,30.41,
0.34_107.0607m/z,107.0607,0.34,99.31,
13.97_107.0707m/z,107.0707,13.97,332.14,
0.90_107.0707m/z,107.0707,0.9,515.56,
0.50_107.0707m/z,107.0707,0.5,471.88,
14.73_107.0707m/z,107.0707,14.73,499.67,
16.01_107.0707m/z,107.0707,16.01,425.87,
0.69_107.0707m/z,107.0707,0.69,593.66,
3.94_107.0707m/z,107.0707,3.94,946.64,
0.36_107.0707m/z,107.0707,0.36,475.54,
1.79_107.0707m/z,107.0707,1.79,4746.98,
3.29_107.0707m/z,107.0707,3.29,966.71,
1.13_107.0707m/z,107.0707,1.13,2433.28,
1.94_107.0708m/z,107.0708,1.94,3162.69,
2.27_107.0708m/z,107.0708,2.27,1428.37,
3.22_107.0708m/z,107.0708,3.22,668.15,
0.60_107.0708m/z,107.0708,0.6,377.56,
2.14_107.0708m/z,107.0708,2.14,671.94,
15.79_107.0708m/z,107.0708,15.79,497.09,
15.76_107.0708m/z,107.0708,15.76,582.1,
3.35_107.0708m/z,107.0708,3.35,1566.52,
3.85_107.0708m/z,107.0708,3.85,696.21,
11.86_107.0708m/z,107.0708,11.86,410.55,
13.43_107.0708m/z,107.0708,13.43,414.88,
1.95_107.0850m/z,107.085,1.95,3.4,
5.10_107.0859m/z,107.0859,5.1,12.61,
5.06_107.0860m/z,107.086,5.06,64.68,
1.82_107.0860m/z,107.086,1.82,32472.46,
2.57_107.0860m/z,107.086,2.57,2781.68,
2.38_107.0860m/z,107.086,2.38,354.18,
2.29_107.0860m/z,107.086,2.29,567.26,
1.70_107.0860m/z,107.086,1.7,13774.68,
6.17_108.0118m/z,108.0118,6.17,20692.03,
1.73_108.0448m/z,108.0448,1.73,210.59,
5.02_108.0448m/z,108.0448,5.02,434.88,
1.26_108.0448m/z,108.0448,1.26,748.39,
4.40_108.0449m/z,108.0449,4.4,8.83,
4.43_108.0449m/z,108.0449,4.43,9.98,
0.34_108.0559m/z,108.0559,0.34,58.45,
8.39_108.0811m/z,108.0811,8.39,375.34,
6.82_108.0861m/z,108.0861,6.82,331.44,
5.48_109.0228m/z,109.0228,5.48,2.14,
5.59_109.0228m/z,109.0228,5.59,2.57,
3.85_109.0288m/z,109.0288,3.85,47.26,
4.76_109.0288m/z,109.0288,4.76,3498.58,
4.32_109.0289m/z,109.0289,4.32,281.58,
1.95_109.0289m/z,109.0289,1.95,173.16,
3.75_109.0289m/z,109.0289,3.75,63.97,
3.73_109.0289m/z,109.0289,3.73,62.34,
5.13_109.0322m/z,109.0322,5.13,452.89,
16.01_109.0638m/z,109.0638,16.01,11.51,
0.36_109.0651m/z,109.0651,0.36,12.28,
1.79_109.0652m/z,109.0652,1.79,864.41,
2.29_109.0653m/z,109.0653,2.29,1383.17,
6.13_109.0764m/z,109.0764,6.13,118.51,
16.01_109.0765m/z,109.0765,16.01,475.41,
6.48_109.0765m/z,109.0765,6.48,1381.05,
9.82_109.0765m/z,109.0765,9.82,1046.74,
6.98_109.0765m/z,109.0765,6.98,1331.15,
6.82_109.0923m/z,109.0923,6.82,3434.6,
0.36_109.1016m/z,109.1016,0.36,79.15,
2.41_109.1016m/z,109.1016,2.41,43242.23,
1.92_109.1016m/z,109.1016,1.92,21122.48,
1.66_109.1016m/z,109.1016,1.66,48472.2,
4.06_109.1016m/z,109.1016,4.06,2119.39,
3.74_109.1016m/z,109.1016,3.74,777.5,
1.70_109.8451m/z,109.8451,1.7,7.8,
8.60_110.0060m/z,110.006,8.6,34.45,
8.59_110.0091m/z,110.0091,8.59,233161.02,
8.92_110.0091m/z,110.0091,8.92,143.84,
4.75_110.0205m/z,110.0205,4.75,1948.9,
16.00_110.0205m/z,110.0205,16,122.9,
5.78_110.0205m/z,110.0205,5.78,573.14,
4.59_110.0205m/z,110.0205,4.59,1415.73,
15.89_110.0205m/z,110.0205,15.89,28.98,
6.07_110.0205m/z,110.0205,6.07,1638.73,
5.48_110.0205m/z,110.0205,5.48,3285.22,
10.78_110.0205m/z,110.0205,10.78,8.9,
10.64_110.0205m/z,110.0205,10.64,1.19,
10.82_110.0206m/z,110.0206,10.82,1.55,
4.85_110.0353m/z,110.0353,4.85,18377.81,
7.80_110.0604m/z,110.0604,7.8,5700.21,
5.50_110.0605m/z,110.0605,5.5,2559.56,
3.21_110.0605m/z,110.0605,3.21,650.92,
1.36_110.0605m/z,110.0605,1.36,21307.77,
3.40_110.0605m/z,110.0605,3.4,303,
1.07_110.0605m/z,110.0605,1.07,7226.32,
10.02_110.0717m/z,110.0717,10.02,90.3,
11.56_110.0717m/z,110.0717,11.56,15.83,
11.70_110.0717m/z,110.0717,11.7,24.11,
9.40_110.0717m/z,110.0717,9.4,39685.14,
11.81_110.0717m/z,110.0717,11.81,22.3,
11.77_110.0717m/z,110.0717,11.77,28.16,
1.87_110.0968m/z,110.0968,1.87,7.14,
6.82_110.0986m/z,110.0986,6.82,1890.5,
4.75_110.5222m/z,110.5222,4.75,35.28,
8.63_111.0061m/z,111.0061,8.63,27.2,
8.58_111.0061m/z,111.0061,8.58,73.74,
2.47_111.0080m/z,111.008,2.47,57.08,
4.72_111.0081m/z,111.0081,4.72,413.32,
2.81_111.0081m/z,111.0081,2.81,1921.83,
4.33_111.0081m/z,111.0081,4.33,3137.7,
8.59_111.0123m/z,111.0123,8.59,4841.4,
8.42_111.0206m/z,111.0206,8.42,6598.41,
3.82_111.0207m/z,111.0207,3.82,38.96,
5.88_111.0207m/z,111.0207,5.88,51.62,
5.67_111.0207m/z,111.0207,5.67,56.23,
2.28_111.0207m/z,111.0207,2.28,1057.77,
8.72_111.0395m/z,111.0395,8.72,6494.14,
3.60_111.0445m/z,111.0445,3.6,455.65,
1.83_111.0445m/z,111.0445,1.83,2711.66,
2.19_111.0445m/z,111.0445,2.19,372.75,
3.99_111.0445m/z,111.0445,3.99,2279.36,
3.82_111.0445m/z,111.0445,3.82,537.91,
